Scenario,ID,nVmax,nV,nVmax_shrinkage,nV_shrinkage
WorkFlow,1,-0.190515872550687,-0.882398975813685,0.222982,0.21692
WorkFlow,2,0.397940136770748,-0.233095237356918,0.249323,0.236897
WorkFlow,3,0.0888917992049112,0.897441803631569,0.367333,0.205314
WorkFlow,4,0.172363760042944,0.37449611740821,0.310377,0.216248
WorkFlow,5,0.00901263201470199,0.443388374041917,0.326879,0.214525
WorkFlow,6,0.0100154816937232,-0.0371743608971388,0.24491,0.225085
WorkFlow,7,0.0820552211200481,0.623454746906934,0.351596,0.210226
WorkFlow,8,0.305637508795926,0.371470477476209,0.278459,0.226725
WorkFlow,9,0.33722004100692,0.0465343695821501,0.252824,0.23132
WorkFlow,10,-0.309524893857864,0.00199403498048213,0.269626,0.218197
WorkFlow,11,-0.0708889535786035,0.0892703414013734,0.28978,0.213067
WorkFlow,12,-0.262922727268414,0.145504074020343,0.315158,0.21523
WorkFlow,13,0.187000041269625,0.160658892645399,0.251069,0.228235
WorkFlow,14,0.145287299699972,-0.0145563173353356,0.244978,0.224124
WorkFlow,15,0.117346773283338,-0.0953510501494619,0.251763,0.227944
WorkFlow,16,-0.119595826898939,-0.0764741267121151,0.250553,0.224019
WorkFlow,17,-0.226850326259604,-0.178452508822317,0.249272,0.227965
WorkFlow,18,-0.391548611899175,0.199626400992059,0.336447,0.209523
WorkFlow,19,0.181115477937532,0.305134946968708,0.281458,0.224867
WorkFlow,20,0.00947656906488377,-0.506190847038286,0.237898,0.227931
WorkFlow,21,0.271151386200361,0.378393776811109,0.291449,0.225435
WorkFlow,22,0.0266117333684264,-0.216913537627793,0.247659,0.223546
WorkFlow,23,-0.165039880675278,0.27809831940073,0.301241,0.221085
WorkFlow,24,-0.0122994309113521,0.362737090027828,0.25615,0.224979
WorkFlow,25,0.146291365585136,0.0250061730883694,0.255873,0.227147
WorkFlow,26,-0.122222917175558,-0.0252447004264049,0.254911,0.232997
WorkFlow,27,0.11779923607213,-0.188289250090301,0.245776,0.227438
WorkFlow,28,-1.19561521264217,-0.962798101532583,0.192624,0.202007
WorkFlow,29,-0.158333605469268,0.127579413277855,0.263632,0.225199
WorkFlow,30,-0.461753077654824,-0.61061237866258,0.228361,0.225477
WorkFlow,31,0.359593144697342,0.662352606771974,0.327592,0.218206
WorkFlow,32,-0.285854714935548,-0.336426648172895,0.238347,0.219949
WorkFlow,33,-0.028018411914496,-0.177962550556034,0.245392,0.234239
WorkFlow,34,-0.454721041470973,-0.47824775342892,0.233115,0.224422
WorkFlow,35,0.510430984874527,0.0952371916986646,0.254202,0.242001
WorkFlow,36,0.0167590546127646,-0.0096754680187926,0.249544,0.219977
WorkFlow,37,-0.265794072037904,-0.532841949508992,0.230247,0.221494
WorkFlow,38,0.321674711047541,0.453278436261402,0.276478,0.223364
WorkFlow,39,-0.0784255569890248,-0.34527145027592,0.244771,0.224793
WorkFlow,40,0.130786616474953,-0.34703593176094,0.244567,0.225358
WorkFlow,41,-0.176907240116802,-0.232472442501811,0.24142,0.228968
WorkFlow,42,0.242127968637606,-0.24542663910747,0.246003,0.239386
WorkFlow,43,0.565341390699699,0.499027886535457,0.271178,0.235515
WorkFlow,44,-0.189325465530884,-0.410620518599886,0.238333,0.22531
WorkFlow,45,0.250408776150277,0.0824476213284363,0.248484,0.230921
WorkFlow,46,-0.123345830258574,0.216084737573415,0.272997,0.226357
WorkFlow,47,0.0567966916884789,-0.0427573061479581,0.252492,0.223545
WorkFlow,48,0.111765747921273,-0.14863772472939,0.24833,0.228662
WorkFlow,49,0.559227422547664,0.627532243176267,0.276717,0.222824
WorkFlow,50,0.592423699831795,0.309654689052072,0.262531,0.228605
WorkFlow,51,-0.0442223540252573,-0.15389323429289,0.247376,0.228934
WorkFlow,52,-0.348906220409132,-0.315737314769525,0.236184,0.221421
WorkFlow,53,-0.0252843457362065,-0.0642029296514544,0.25441,0.226524
WorkFlow,54,-0.58577044937715,-0.723186026586539,0.215068,0.206232
WorkFlow,55,0.148951839470799,0.318059205465153,0.308432,0.219926
WorkFlow,56,0.496520380232498,0.210468558653328,0.268992,0.233925
WorkFlow,57,0.360989294652583,0.651549716633951,0.290973,0.218943
WorkFlow,58,-0.224899723474314,0.0399828038605362,0.252993,0.224469
WorkFlow,59,-0.339818068778137,-0.593045471572897,0.230623,0.223699
WorkFlow,60,-0.433221013905073,-0.683052161617761,0.223565,0.221236
