Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.100380,0.132388,0.323603,0.409106,0.167368,0.087513
WorkFlow,2,nVmax,0.459581,0.160984,0.323603,0.497473,0.247479,0.132520
WorkFlow,3,nVmax,-0.060362,0.241186,0.323603,0.745313,0.555492,0.333285
WorkFlow,4,nVmax,0.054933,0.217427,0.323603,0.671893,0.451441,0.259352
WorkFlow,5,nVmax,-0.112555,0.219086,0.323603,0.677020,0.458356,0.264035
WorkFlow,6,nVmax,0.068631,0.170179,0.323603,0.525888,0.276558,0.149446
WorkFlow,7,nVmax,-0.079570,0.233655,0.323603,0.722042,0.521344,0.308150
WorkFlow,8,nVmax,0.226205,0.203553,0.323603,0.629020,0.395666,0.222611
WorkFlow,9,nVmax,0.354215,0.181846,0.323603,0.561942,0.315778,0.172823
WorkFlow,10,nVmax,-0.361513,0.183163,0.323603,0.566009,0.320367,0.175601
WorkFlow,11,nVmax,-0.164817,0.204625,0.323603,0.632332,0.399843,0.225302
WorkFlow,12,nVmax,-0.391246,0.206783,0.323603,0.639001,0.408322,0.230794
WorkFlow,13,nVmax,0.223049,0.180642,0.323603,0.558221,0.311610,0.170307
WorkFlow,14,nVmax,0.117877,0.161191,0.323603,0.498111,0.248115,0.132887
WorkFlow,15,nVmax,0.101879,0.179458,0.323603,0.554563,0.307540,0.167858
WorkFlow,16,nVmax,-0.097461,0.177544,0.323603,0.548647,0.301013,0.163946
WorkFlow,17,nVmax,-0.257776,0.166968,0.323603,0.515965,0.266220,0.143390
WorkFlow,18,nVmax,-0.521497,0.219228,0.323603,0.677459,0.458951,0.264440
WorkFlow,19,nVmax,0.092659,0.202708,0.323603,0.626410,0.392389,0.220506
WorkFlow,20,nVmax,0.143691,0.153212,0.323603,0.473457,0.224162,0.119183
WorkFlow,21,nVmax,0.174624,0.207944,0.323603,0.642589,0.412921,0.233789
WorkFlow,22,nVmax,0.036630,0.173188,0.323603,0.535186,0.286425,0.155266
WorkFlow,23,nVmax,-0.276427,0.204735,0.323603,0.632673,0.400275,0.225581
WorkFlow,24,nVmax,-0.059927,0.181259,0.323603,0.560128,0.313743,0.171594
WorkFlow,25,nVmax,0.090540,0.183882,0.323603,0.568233,0.322889,0.177132
WorkFlow,26,nVmax,-0.161201,0.177286,0.323603,0.547850,0.300140,0.163424
WorkFlow,27,nVmax,0.089897,0.170172,0.323603,0.525866,0.276535,0.149433
WorkFlow,28,nVmax,-0.785482,0.117139,0.323603,0.361983,0.131032,0.067815
WorkFlow,29,nVmax,-0.246122,0.184512,0.323603,0.570179,0.325105,0.178480
WorkFlow,30,nVmax,-0.336540,0.147086,0.323603,0.454527,0.206594,0.109267
WorkFlow,31,nVmax,0.263132,0.226898,0.323603,0.701162,0.491628,0.286998
WorkFlow,32,nVmax,-0.148491,0.162180,0.323603,0.501169,0.251170,0.134650
WorkFlow,33,nVmax,-0.057977,0.169335,0.323603,0.523278,0.273820,0.147838
WorkFlow,34,nVmax,-0.395404,0.149364,0.323603,0.461566,0.213043,0.112894
WorkFlow,35,nVmax,0.587101,0.164251,0.323603,0.507569,0.257627,0.138389
WorkFlow,36,nVmax,0.054137,0.178378,0.323603,0.551224,0.303847,0.165642
WorkFlow,37,nVmax,-0.096095,0.146921,0.323603,0.454016,0.206131,0.109007
WorkFlow,38,nVmax,0.268392,0.202096,0.323603,0.624518,0.390023,0.218990
WorkFlow,39,nVmax,-0.092897,0.171169,0.323603,0.528946,0.279784,0.151345
WorkFlow,40,nVmax,0.262445,0.159862,0.323603,0.494005,0.244041,0.130541
WorkFlow,41,nVmax,-0.128144,0.161347,0.323603,0.498594,0.248596,0.133164
WorkFlow,42,nVmax,0.334243,0.157790,0.323603,0.487604,0.237757,0.126935
WorkFlow,43,nVmax,0.506306,0.201975,0.323603,0.624143,0.389555,0.218690
WorkFlow,44,nVmax,-0.203607,0.159461,0.323603,0.492767,0.242819,0.129839
WorkFlow,45,nVmax,0.184977,0.172096,0.323603,0.531812,0.282824,0.153138
WorkFlow,46,nVmax,-0.214895,0.187724,0.323603,0.580104,0.336521,0.185458
WorkFlow,47,nVmax,0.094678,0.179334,0.323603,0.554178,0.307114,0.167602
WorkFlow,48,nVmax,0.151426,0.174495,0.323603,0.539223,0.290762,0.157837
WorkFlow,49,nVmax,0.368062,0.208791,0.323603,0.645206,0.416290,0.235991
WorkFlow,50,nVmax,0.490150,0.195310,0.323603,0.603548,0.364270,0.202673
WorkFlow,51,nVmax,0.035088,0.172687,0.323603,0.533637,0.284769,0.154287
WorkFlow,52,nVmax,-0.273845,0.157195,0.323603,0.485764,0.235967,0.125910
WorkFlow,53,nVmax,-0.111893,0.179663,0.323603,0.555196,0.308243,0.168280
WorkFlow,54,nVmax,-0.247958,0.131388,0.323603,0.406017,0.164849,0.086134
WorkFlow,55,nVmax,-0.036701,0.218828,0.323603,0.676223,0.457278,0.263303
WorkFlow,56,nVmax,0.410870,0.198516,0.323603,0.613454,0.376326,0.210270
WorkFlow,57,nVmax,0.220691,0.210831,0.323603,0.651512,0.424468,0.241362
WorkFlow,58,nVmax,-0.207526,0.174168,0.323603,0.538213,0.289673,0.157191
WorkFlow,59,nVmax,-0.202238,0.150366,0.323603,0.464660,0.215909,0.114511
WorkFlow,60,nVmax,-0.275265,0.140356,0.323603,0.433730,0.188122,0.098957
WorkFlow,1,nV,-0.763764,0.178323,0.419128,0.425461,0.181017,0.095023
WorkFlow,2,nV,-0.281521,0.198429,0.419128,0.473433,0.224139,0.119170
