Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.409552,0.218918,0.377604,0.579754,0.336115,0.185209
WorkFlow,2,nVmax,-0.579072,0.283588,0.377604,0.751019,0.564030,0.339719
WorkFlow,3,nVmax,-0.112507,0.224491,0.377604,0.594515,0.353449,0.195916
WorkFlow,4,nVmax,-0.529043,0.250392,0.377604,0.663106,0.439710,0.251475
WorkFlow,5,nVmax,-0.209139,0.259876,0.377604,0.688225,0.473653,0.274502
WorkFlow,6,nVmax,-0.174270,0.231599,0.377604,0.613337,0.376182,0.210179
WorkFlow,7,nVmax,0.034117,0.257206,0.377604,0.681153,0.463970,0.267859
WorkFlow,8,nVmax,0.072864,0.237751,0.377604,0.629631,0.396435,0.223106
WorkFlow,9,nVmax,-0.391169,0.264938,0.377604,0.701629,0.492284,0.287458
WorkFlow,10,nVmax,-0.357263,0.255483,0.377604,0.676590,0.457774,0.263640
WorkFlow,11,nVmax,-0.261674,0.231185,0.377604,0.612241,0.374839,0.209329
WorkFlow,12,nVmax,0.116227,0.230474,0.377604,0.610360,0.372539,0.207876
WorkFlow,13,nVmax,0.258618,0.215405,0.377604,0.570452,0.325415,0.178669
WorkFlow,14,nVmax,0.155076,0.231832,0.377604,0.613956,0.376942,0.210660
WorkFlow,15,nVmax,0.528415,0.216121,0.377604,0.572347,0.327581,0.179988
WorkFlow,16,nVmax,0.161124,0.237910,0.377604,0.630051,0.396964,0.223446
WorkFlow,17,nVmax,0.179272,0.221423,0.377604,0.586390,0.343853,0.189971
WorkFlow,18,nVmax,-0.320648,0.239520,0.377604,0.634316,0.402357,0.226926
WorkFlow,19,nVmax,-0.025438,0.242998,0.377604,0.643527,0.414127,0.234576
WorkFlow,20,nVmax,0.209797,0.230453,0.377604,0.610304,0.372471,0.207833
WorkFlow,21,nVmax,-0.367415,0.263084,0.377604,0.696721,0.485419,0.282657
WorkFlow,22,nVmax,-0.259511,0.240899,0.377604,0.637967,0.407002,0.229937
WorkFlow,23,nVmax,0.828391,0.221345,0.377604,0.586182,0.343610,0.189821
WorkFlow,24,nVmax,0.136663,0.233856,0.377604,0.619315,0.383551,0.214857
WorkFlow,25,nVmax,-0.074595,0.243788,0.377604,0.645618,0.416822,0.236339
WorkFlow,26,nVmax,0.073714,0.241586,0.377604,0.639786,0.409326,0.231447
WorkFlow,27,nVmax,-0.346201,0.243012,0.377604,0.643564,0.414174,0.234607
WorkFlow,28,nVmax,0.211843,0.233140,0.377604,0.617419,0.381206,0.213365
WorkFlow,29,nVmax,0.293827,0.227030,0.377604,0.601238,0.361487,0.200930
WorkFlow,30,nVmax,0.050748,0.232948,0.377604,0.616911,0.380579,0.212967
WorkFlow,31,nVmax,-0.226123,0.232025,0.377604,0.614468,0.377571,0.211058
WorkFlow,32,nVmax,0.590210,0.230134,0.377604,0.609459,0.371441,0.207183
WorkFlow,33,nVmax,-0.182328,0.220294,0.377604,0.583399,0.340354,0.187814
WorkFlow,34,nVmax,-0.205355,0.228405,0.377604,0.604880,0.365879,0.203683
WorkFlow,35,nVmax,-0.164166,0.238321,0.377604,0.631140,0.398338,0.224331
WorkFlow,36,nVmax,-0.313044,0.259327,0.377604,0.686771,0.471654,0.273126
WorkFlow,37,nVmax,0.013623,0.243246,0.377604,0.644182,0.414970,0.235128
WorkFlow,38,nVmax,0.086608,0.231655,0.377604,0.613487,0.376367,0.210295
WorkFlow,39,nVmax,0.424706,0.232540,0.377604,0.615829,0.379246,0.212120
WorkFlow,40,nVmax,-0.110966,0.241600,0.377604,0.639824,0.409375,0.231479
WorkFlow,41,nVmax,0.217169,0.224865,0.377604,0.595505,0.354627,0.196649
WorkFlow,42,nVmax,-0.414477,0.262846,0.377604,0.696089,0.484540,0.282045
WorkFlow,43,nVmax,-0.133694,0.241886,0.377604,0.640582,0.410345,0.232110
WorkFlow,44,nVmax,0.360604,0.240094,0.377604,0.635834,0.404285,0.228174
WorkFlow,45,nVmax,0.179194,0.231614,0.377604,0.613377,0.376232,0.210210
WorkFlow,46,nVmax,0.216331,0.223304,0.377604,0.591370,0.349719,0.193600
WorkFlow,47,nVmax,-0.006860,0.234327,0.377604,0.620562,0.385097,0.215843
WorkFlow,48,nVmax,0.331343,0.236361,0.377604,0.625948,0.391811,0.220136
WorkFlow,49,nVmax,0.361487,0.229501,0.377604,0.607782,0.369399,0.205896
WorkFlow,50,nVmax,0.146587,0.237874,0.377604,0.629956,0.396844,0.223369
WorkFlow,51,nVmax,0.154022,0.214410,0.377604,0.567817,0.322416,0.176845
WorkFlow,52,nVmax,-0.008120,0.236636,0.377604,0.626679,0.392726,0.220722
WorkFlow,53,nVmax,-0.539260,0.277319,0.377604,0.734417,0.539368,0.321302
WorkFlow,54,nVmax,-0.365324,0.297175,0.377604,0.787002,0.619372,0.383049
WorkFlow,55,nVmax,-0.036804,0.226016,0.377604,0.598552,0.358264,0.198916
WorkFlow,56,nVmax,0.004983,0.239823,0.377604,0.635118,0.403375,0.227585
WorkFlow,57,nVmax,0.196137,0.227478,0.377604,0.602425,0.362916,0.201824
WorkFlow,58,nVmax,-0.020607,0.255862,0.377604,0.677594,0.459133,0.264563
WorkFlow,59,nVmax,-0.109275,0.234722,0.377604,0.621610,0.386399,0.216673
WorkFlow,60,nVmax,-0.035826,0.238870,0.377604,0.632594,0.400175,0.225516
WorkFlow,1,nKm,-0.381878,0.222852,0.375588,0.593342,0.352054,0.195049
WorkFlow,2,nKm,0.064413,0.209214,0.375588,0.557031,0.310284,0.169508
WorkFlow,3,nKm,-0.432298,0.217919,0.375588,0.580208,0.336641,0.185532
WorkFlow,4,nKm,-0.249944,0.207902,0.375588,0.553537,0.306403,0.167175
WorkFlow,5,nKm,0.259905,0.210771,0.375588,0.561176,0.314919,0.172304
WorkFlow,6,nKm,-0.294793,0.207713,0.375588,0.553032,0.305845,0.166840
WorkFlow,7,nKm,0.609491,0.211998,0.375588,0.564444,0.318597,0.174528
WorkFlow,8,nKm,0.183885,0.218261,0.375588,0.581117,0.337697,0.186180
WorkFlow,9,nKm,0.108611,0.210225,0.375588,0.559721,0.313288,0.171319
WorkFlow,10,nKm,0.011586,0.221413,0.375588,0.589510,0.347522,0.192239
WorkFlow,11,nKm,-0.358601,0.210997,0.375588,0.561776,0.315593,0.172711
WorkFlow,12,nKm,-0.097872,0.216894,0.375588,0.577477,0.333480,0.183593
WorkFlow,13,nKm,-0.654463,0.228553,0.375588,0.608519,0.370295,0.206460
WorkFlow,14,nKm,-0.030864,0.206385,0.375588,0.549496,0.301946,0.164504
WorkFlow,15,nKm,-0.485327,0.235526,0.375588,0.627086,0.393237,0.221050
WorkFlow,16,nKm,0.267741,0.211052,0.375588,0.561924,0.315758,0.172811
WorkFlow,17,nKm,-0.433573,0.214118,0.375588,0.570086,0.324998,0.178415
WorkFlow,18,nKm,-0.156627,0.218879,0.375588,0.582764,0.339614,0.187359
WorkFlow,19,nKm,0.226805,0.215661,0.375588,0.574195,0.329700,0.181281
WorkFlow,20,nKm,-0.054415,0.219788,0.375588,0.585183,0.342439,0.189099
WorkFlow,21,nKm,0.095278,0.221988,0.375588,0.591040,0.349328,0.193358
WorkFlow,22,nKm,-0.086633,0.222931,0.375588,0.593552,0.352304,0.195204
WorkFlow,23,nKm,-0.135708,0.233041,0.375588,0.620470,0.384983,0.215770
WorkFlow,24,nKm,0.060254,0.216792,0.375588,0.577206,0.333167,0.183402
WorkFlow,25,nKm,0.172533,0.206892,0.375588,0.550847,0.303433,0.165394
WorkFlow,26,nKm,0.301810,0.212538,0.375588,0.565880,0.320220,0.175512
WorkFlow,27,nKm,-0.114687,0.223569,0.375588,0.595250,0.354323,0.196460
WorkFlow,28,nKm,0.100991,0.212877,0.375588,0.566783,0.321243,0.176133
WorkFlow,29,nKm,-0.125727,0.222200,0.375588,0.591606,0.349997,0.193773
WorkFlow,30,nKm,-0.001651,0.213522,0.375588,0.568501,0.323194,0.177318
WorkFlow,31,nKm,-0.296725,0.209487,0.375588,0.557756,0.311092,0.169995
WorkFlow,32,nKm,0.212415,0.222270,0.375588,0.591791,0.350217,0.193909
WorkFlow,33,nKm,-0.647183,0.219448,0.375588,0.584278,0.341380,0.188446
WorkFlow,34,nKm,-0.412368,0.213067,0.375588,0.567290,0.321817,0.176482
WorkFlow,35,nKm,-0.046706,0.220128,0.375588,0.586090,0.343501,0.189754
WorkFlow,36,nKm,0.157195,0.215761,0.375588,0.574461,0.330005,0.181468
WorkFlow,37,nKm,0.319264,0.220262,0.375588,0.586445,0.343918,0.190011
WorkFlow,38,nKm,-0.073866,0.217991,0.375588,0.580400,0.336864,0.185668
WorkFlow,39,nKm,0.224583,0.211890,0.375588,0.564155,0.318271,0.174331
WorkFlow,40,nKm,0.141423,0.214299,0.375588,0.570568,0.325548,0.178750
WorkFlow,41,nKm,-0.243219,0.216363,0.375588,0.576064,0.331850,0.182595
WorkFlow,42,nKm,0.051527,0.218318,0.375588,0.581271,0.337875,0.186290
WorkFlow,43,nKm,0.080366,0.210231,0.375588,0.559737,0.313306,0.171330
WorkFlow,44,nKm,0.577833,0.215037,0.375588,0.572535,0.327796,0.180120
WorkFlow,45,nKm,0.006999,0.211753,0.375588,0.563791,0.317860,0.174083
WorkFlow,46,nKm,-0.339765,0.225091,0.375588,0.599302,0.359163,0.199477
WorkFlow,47,nKm,-0.059997,0.208496,0.375588,0.555119,0.308157,0.168229
WorkFlow,48,nKm,0.369408,0.211420,0.375588,0.562903,0.316859,0.173477
WorkFlow,49,nKm,0.047522,0.217655,0.375588,0.579503,0.335824,0.185030
WorkFlow,50,nKm,0.246695,0.222380,0.375588,0.592085,0.350565,0.194125
WorkFlow,51,nKm,-0.769264,0.222009,0.375588,0.591095,0.349394,0.193398
WorkFlow,52,nKm,0.052436,0.211289,0.375588,0.562555,0.316468,0.173240
WorkFlow,53,nKm,0.028536,0.210352,0.375588,0.560061,0.313668,0.171549
WorkFlow,54,nKm,0.660832,0.206086,0.375588,0.548701,0.301072,0.163981
WorkFlow,55,nKm,-0.382311,0.211027,0.375588,0.561857,0.315683,0.172766
WorkFlow,56,nKm,0.167914,0.218581,0.375588,0.581968,0.338687,0.186789
WorkFlow,57,nKm,-0.177350,0.213935,0.375588,0.569600,0.324444,0.178078
WorkFlow,58,nKm,0.509897,0.215983,0.375588,0.575053,0.330686,0.181884
WorkFlow,59,nKm,-0.116936,0.212125,0.375588,0.564781,0.318978,0.174759
WorkFlow,60,nKm,0.107844,0.215191,0.375588,0.572943,0.328264,0.180405
WorkFlow,1,nV,-0.240955,0.249500,0.291959,0.854572,0.730293,0.480667
WorkFlow,2,nV,0.297702,0.261583,0.291959,0.895959,0.802742,0.555862
WorkFlow,3,nV,-0.059027,0.250079,0.291959,0.856553,0.733683,0.483941
WorkFlow,4,nV,0.275850,0.254104,0.291959,0.870342,0.757496,0.507553
WorkFlow,5,nV,0.123127,0.253584,0.291959,0.868558,0.754394,0.504413
WorkFlow,6,nV,0.118941,0.248894,0.291959,0.852496,0.726749,0.477266
WorkFlow,7,nV,-0.009365,0.250646,0.291959,0.858497,0.737017,0.487181
WorkFlow,8,nV,-0.040078,0.247487,0.291959,0.847677,0.718556,0.469487
WorkFlow,9,nV,0.209597,0.255942,0.291959,0.876638,0.768493,0.518849
WorkFlow,10,nV,0.184381,0.253762,0.291959,0.869168,0.755453,0.505483
WorkFlow,11,nV,0.086134,0.249727,0.291959,0.855349,0.731622,0.481948
WorkFlow,12,nV,-0.048938,0.248364,0.291959,0.850679,0.723654,0.474314
WorkFlow,13,nV,-0.119472,0.250448,0.291959,0.857818,0.735852,0.486046
WorkFlow,14,nV,-0.047269,0.246886,0.291959,0.845617,0.715069,0.466210
WorkFlow,15,nV,-0.313745,0.250328,0.291959,0.857407,0.735146,0.485360
WorkFlow,16,nV,-0.065396,0.246723,0.291959,0.845060,0.714127,0.465329
WorkFlow,17,nV,-0.101405,0.249437,0.291959,0.854355,0.729922,0.480310
WorkFlow,18,nV,0.143869,0.250531,0.291959,0.858104,0.736343,0.486524
WorkFlow,19,nV,0.031720,0.248438,0.291959,0.850933,0.724086,0.474725
WorkFlow,20,nV,-0.088454,0.247422,0.291959,0.847456,0.718181,0.469134
WorkFlow,21,nV,0.193125,0.255745,0.291959,0.875962,0.767309,0.517619
WorkFlow,22,nV,0.092807,0.250545,0.291959,0.858152,0.736424,0.486603
WorkFlow,23,nV,-0.373716,0.248572,0.291959,0.851393,0.724871,0.475472
WorkFlow,24,nV,-0.058124,0.247056,0.291959,0.846199,0.716053,0.467133
WorkFlow,25,nV,0.064296,0.249199,0.291959,0.853542,0.728534,0.478976
WorkFlow,26,nV,-0.026103,0.248197,0.291959,0.850109,0.722685,0.473393
WorkFlow,27,nV,0.172291,0.250767,0.291959,0.858911,0.737728,0.487875
WorkFlow,28,nV,-0.092881,0.246785,0.291959,0.845273,0.714486,0.465665
WorkFlow,29,nV,-0.182487,0.247822,0.291959,0.848825,0.720503,0.471326
WorkFlow,30,nV,-0.031129,0.247811,0.291959,0.848788,0.720440,0.471266
WorkFlow,31,nV,0.133645,0.249588,0.291959,0.854872,0.730806,0.481161
WorkFlow,32,nV,-0.312707,0.246403,0.291959,0.843964,0.712276,0.463601
WorkFlow,33,nV,0.013620,0.251068,0.291959,0.859942,0.739500,0.489608
WorkFlow,34,nV,0.090309,0.250583,0.291959,0.858280,0.736644,0.486818
WorkFlow,35,nV,0.057973,0.249819,0.291959,0.855664,0.732161,0.482468
WorkFlow,36,nV,0.169870,0.253603,0.291959,0.868625,0.754510,0.504530
WorkFlow,37,nV,-0.012008,0.247548,0.291959,0.847885,0.718908,0.469819
WorkFlow,38,nV,-0.074491,0.247946,0.291959,0.849249,0.721223,0.472007
WorkFlow,39,nV,-0.186108,0.246136,0.291959,0.843048,0.710730,0.462162
WorkFlow,40,nV,0.030950,0.248504,0.291959,0.851159,0.724471,0.475092
WorkFlow,41,nV,-0.126071,0.248551,0.291959,0.851319,0.724745,0.475352
WorkFlow,42,nV,0.208918,0.255951,0.291959,0.876668,0.768546,0.518903
WorkFlow,43,nV,0.081397,0.249692,0.291959,0.855231,0.731419,0.481752
WorkFlow,44,nV,-0.182118,0.245521,0.291959,0.840941,0.707182,0.458874
WorkFlow,45,nV,-0.070426,0.247098,0.291959,0.846343,0.716297,0.467362
WorkFlow,46,nV,-0.199054,0.249257,0.291959,0.853738,0.728868,0.479296
WorkFlow,47,nV,0.029301,0.248079,0.291959,0.849703,0.721994,0.472738
WorkFlow,48,nV,-0.153939,0.245549,0.291959,0.841039,0.707347,0.459026
WorkFlow,49,nV,-0.213674,0.247139,0.291959,0.846486,0.716538,0.467588
WorkFlow,50,nV,-0.107776,0.247197,0.291959,0.846684,0.716875,0.467905
WorkFlow,51,nV,-0.041209,0.250967,0.291959,0.859597,0.738908,0.489028
WorkFlow,52,nV,0.006216,0.248096,0.291959,0.849762,0.722095,0.472833
WorkFlow,53,nV,0.286547,0.260003,0.291959,0.890547,0.793074,0.545109
WorkFlow,54,nV,0.202756,0.262678,0.291959,0.899709,0.809477,0.563511
WorkFlow,55,nV,0.022669,0.249394,0.291959,0.854210,0.729675,0.480072
WorkFlow,56,nV,0.009409,0.248400,0.291959,0.850803,0.723866,0.474516
WorkFlow,57,nV,-0.130823,0.248044,0.291959,0.849585,0.721794,0.472548
WorkFlow,58,nV,0.018911,0.250677,0.291959,0.858604,0.737200,0.487360
WorkFlow,59,nV,0.071723,0.248810,0.291959,0.852207,0.726258,0.476796
WorkFlow,60,nV,0.032238,0.248231,0.291959,0.850225,0.722883,0.473581
WorkFlow,1,nKa,0.037324,0.533647,0.655587,0.813999,0.662595,0.419134
WorkFlow,2,nKa,-0.077161,0.504650,0.655587,0.769768,0.592543,0.361677
WorkFlow,3,nKa,-0.650159,0.450482,0.655587,0.687143,0.472166,0.273478
WorkFlow,4,nKa,0.268812,0.540634,0.655587,0.824657,0.680058,0.434366
WorkFlow,5,nKa,0.293198,0.549349,0.655587,0.837950,0.702161,0.454253
WorkFlow,6,nKa,0.321043,0.532782,0.655587,0.812678,0.660446,0.417288
WorkFlow,7,nKa,0.332285,0.544757,0.655587,0.830946,0.690471,0.443646
WorkFlow,8,nKa,-0.338403,0.476340,0.655587,0.726585,0.527926,0.312923
WorkFlow,9,nKa,0.225074,0.530463,0.655587,0.809142,0.654711,0.412387
WorkFlow,10,nKa,-0.746204,0.445010,0.655587,0.678796,0.460765,0.265674
WorkFlow,11,nKa,-0.432145,0.463874,0.655587,0.707571,0.500656,0.293357
WorkFlow,12,nKa,0.014002,0.498674,0.655587,0.760652,0.578592,0.350841
WorkFlow,13,nKa,-0.184018,0.498623,0.655587,0.760575,0.578474,0.350749
WorkFlow,14,nKa,0.706534,0.573384,0.655587,0.874612,0.764946,0.515176
WorkFlow,15,nKa,-0.341441,0.478948,0.655587,0.730564,0.533724,0.317156
WorkFlow,16,nKa,0.242542,0.518760,0.655587,0.791291,0.626142,0.388561
WorkFlow,17,nKa,0.455790,0.549255,0.655587,0.837806,0.701920,0.454033
WorkFlow,18,nKa,-0.500556,0.470859,0.655587,0.718224,0.515846,0.304188
WorkFlow,19,nKa,-0.296462,0.473551,0.655587,0.722332,0.521763,0.308453
WorkFlow,20,nKa,-0.271578,0.478236,0.655587,0.729478,0.532138,0.315996
WorkFlow,21,nKa,-0.526175,0.459483,0.655587,0.700872,0.491222,0.286713
WorkFlow,22,nKa,-0.922310,0.441382,0.655587,0.673263,0.453283,0.260597
WorkFlow,23,nKa,0.439565,0.559400,0.655587,0.853282,0.728090,0.478550
WorkFlow,24,nKa,-0.193593,0.494551,0.655587,0.754363,0.569064,0.343543
WorkFlow,25,nKa,0.806024,0.593399,0.655587,0.905142,0.819282,0.574891
WorkFlow,26,nKa,0.597888,0.581529,0.655587,0.887035,0.786831,0.538297
WorkFlow,27,nKa,-0.878139,0.436331,0.655587,0.665557,0.442966,0.253653
WorkFlow,28,nKa,0.254332,0.511396,0.655587,0.780058,0.608491,0.374293
WorkFlow,29,nKa,-0.169631,0.487778,0.655587,0.744032,0.553584,0.331856
WorkFlow,30,nKa,0.298335,0.540464,0.655587,0.824398,0.679632,0.433989
WorkFlow,31,nKa,0.452729,0.565195,0.655587,0.862121,0.743252,0.493297
WorkFlow,32,nKa,0.015652,0.501456,0.655587,0.764897,0.585067,0.355847
WorkFlow,33,nKa,-0.420147,0.470681,0.655587,0.717954,0.515458,0.303909
WorkFlow,34,nKa,-0.109663,0.502117,0.655587,0.765905,0.586610,0.357046
WorkFlow,35,nKa,-0.551293,0.465935,0.655587,0.710714,0.505114,0.296519
WorkFlow,36,nKa,-0.486592,0.467451,0.655587,0.713027,0.508407,0.298863
WorkFlow,37,nKa,-0.877108,0.447671,0.655587,0.682856,0.466292,0.269447
WorkFlow,38,nKa,-0.523373,0.458326,0.655587,0.699107,0.488751,0.284983
WorkFlow,39,nKa,0.632599,0.570476,0.655587,0.870176,0.757206,0.507259
WorkFlow,40,nKa,-0.342868,0.474538,0.655587,0.723837,0.523940,0.310029
WorkFlow,41,nKa,0.130779,0.527444,0.655587,0.804536,0.647278,0.406096
WorkFlow,42,nKa,-0.052062,0.491287,0.655587,0.749385,0.561578,0.337866
WorkFlow,43,nKa,0.631542,0.592999,0.655587,0.904532,0.818178,0.573594
WorkFlow,44,nKa,0.080746,0.513115,0.655587,0.782680,0.612588,0.377576
WorkFlow,45,nKa,0.296135,0.549290,0.655587,0.837859,0.702008,0.454114
WorkFlow,46,nKa,-0.647399,0.455720,0.655587,0.695133,0.483210,0.281119
WorkFlow,47,nKa,0.329313,0.533921,0.655587,0.814417,0.663274,0.419719
WorkFlow,48,nKa,0.313221,0.548951,0.655587,0.837342,0.701142,0.453321
WorkFlow,49,nKa,0.135638,0.520298,0.655587,0.793637,0.629859,0.391608
WorkFlow,50,nKa,-0.687218,0.444569,0.655587,0.678123,0.459851,0.265052
WorkFlow,51,nKa,-0.180217,0.489862,0.655587,0.747211,0.558325,0.335414
WorkFlow,52,nKa,-0.048199,0.517220,0.655587,0.788942,0.622429,0.385532
WorkFlow,53,nKa,0.063146,0.519020,0.655587,0.791688,0.626770,0.389074
WorkFlow,54,nKa,-0.339453,0.498564,0.655587,0.760485,0.578337,0.350644
WorkFlow,55,nKa,0.325511,0.531191,0.655587,0.810252,0.656508,0.413918
WorkFlow,56,nKa,-0.163314,0.495526,0.655587,0.755850,0.571309,0.345255
WorkFlow,57,nKa,-0.006910,0.515573,0.655587,0.786430,0.618472,0.382320
