Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,-0.036419,0.160383,0.321779,0.498425,0.248427,0.133067
WorkFlow,2,nVmax,0.264948,0.183463,0.321779,0.570151,0.325073,0.178460
WorkFlow,3,nVmax,-0.137372,0.270749,0.321779,0.841412,0.707975,0.459607
WorkFlow,4,nVmax,0.044407,0.211598,0.321779,0.657588,0.432423,0.246623
WorkFlow,5,nVmax,0.097165,0.232209,0.321779,0.721643,0.520769,0.307735
WorkFlow,6,nVmax,0.044029,0.200516,0.321779,0.623150,0.388316,0.217898
WorkFlow,7,nVmax,0.077740,0.250703,0.321779,0.779115,0.607020,0.373119
WorkFlow,8,nVmax,0.134394,0.216865,0.321779,0.673955,0.454216,0.261228
WorkFlow,9,nVmax,0.415824,0.186219,0.321779,0.578718,0.334914,0.184472
WorkFlow,10,nVmax,-0.430281,0.208343,0.321779,0.647472,0.419220,0.237911
WorkFlow,11,nVmax,-0.137625,0.207831,0.321779,0.645882,0.417163,0.236563
WorkFlow,12,nVmax,-0.411950,0.213826,0.321779,0.664512,0.441576,0.252723
WorkFlow,13,nVmax,0.245696,0.199958,0.321779,0.621414,0.386156,0.216518
WorkFlow,14,nVmax,-0.143452,0.199227,0.321779,0.619142,0.383336,0.214721
WorkFlow,15,nVmax,0.048758,0.192197,0.321779,0.597295,0.356761,0.197978
WorkFlow,16,nVmax,-0.100791,0.204303,0.321779,0.634919,0.403122,0.227421
WorkFlow,17,nVmax,0.009404,0.207665,0.321779,0.645364,0.416495,0.236125
WorkFlow,18,nVmax,-0.384990,0.224717,0.321779,0.698360,0.487707,0.284253
WorkFlow,19,nVmax,0.162146,0.210943,0.321779,0.655554,0.429751,0.244852
WorkFlow,20,nVmax,0.084813,0.161446,0.321779,0.501730,0.251733,0.134976
WorkFlow,21,nVmax,0.305987,0.218818,0.321779,0.680027,0.462437,0.266813
WorkFlow,22,nVmax,0.012459,0.186708,0.321779,0.580238,0.336676,0.185553
WorkFlow,23,nVmax,0.047584,0.231516,0.321779,0.719488,0.517663,0.305495
WorkFlow,24,nVmax,-0.400044,0.241448,0.321779,0.750355,0.563033,0.338965
WorkFlow,25,nVmax,0.027099,0.201840,0.321779,0.627265,0.393461,0.221194
WorkFlow,26,nVmax,-0.146850,0.197603,0.321779,0.614095,0.377112,0.210768
WorkFlow,27,nVmax,0.008327,0.194190,0.321779,0.603488,0.364198,0.202628
WorkFlow,28,nVmax,-0.739335,0.132735,0.321779,0.412504,0.170160,0.089044
WorkFlow,29,nVmax,-0.379514,0.207858,0.321779,0.645967,0.417273,0.236634
WorkFlow,30,nVmax,-0.113112,0.177578,0.321779,0.551862,0.304552,0.166065
WorkFlow,31,nVmax,0.309360,0.222488,0.321779,0.691432,0.478078,0.277558
WorkFlow,32,nVmax,-0.136572,0.189276,0.321779,0.588219,0.346002,0.191298
WorkFlow,33,nVmax,0.053156,0.199027,0.321779,0.618520,0.382567,0.214231
WorkFlow,34,nVmax,-0.103604,0.187815,0.321779,0.583677,0.340679,0.188014
WorkFlow,35,nVmax,0.422002,0.192789,0.321779,0.599134,0.358961,0.199351
WorkFlow,36,nVmax,-0.212032,0.195264,0.321779,0.606828,0.368240,0.205167
WorkFlow,37,nVmax,-0.268670,0.160732,0.321779,0.499511,0.249511,0.133692
WorkFlow,38,nVmax,0.447106,0.224688,0.321779,0.698267,0.487577,0.284163
WorkFlow,39,nVmax,-0.071676,0.185854,0.321779,0.577582,0.333601,0.183667
WorkFlow,40,nVmax,0.196288,0.167183,0.321779,0.519557,0.269940,0.145564
WorkFlow,41,nVmax,-0.146834,0.186504,0.321779,0.579603,0.335940,0.185101
WorkFlow,42,nVmax,0.240124,0.179068,0.321779,0.556495,0.309687,0.169149
WorkFlow,43,nVmax,0.489251,0.212825,0.321779,0.661402,0.437452,0.249968
WorkFlow,44,nVmax,-0.303435,0.164968,0.321779,0.512674,0.262834,0.141416
WorkFlow,45,nVmax,0.046101,0.200614,0.321779,0.623453,0.388694,0.218139
WorkFlow,46,nVmax,-0.002482,0.223232,0.321779,0.693744,0.481281,0.279778
WorkFlow,47,nVmax,0.291165,0.189770,0.321779,0.589753,0.347808,0.192416
WorkFlow,48,nVmax,0.194635,0.192505,0.321779,0.598251,0.357904,0.198691
WorkFlow,49,nVmax,0.208435,0.229836,0.321779,0.714266,0.510176,0.300126
WorkFlow,50,nVmax,0.405873,0.204092,0.321779,0.634262,0.402289,0.226882
WorkFlow,51,nVmax,0.010890,0.185694,0.321779,0.577084,0.333026,0.183316
WorkFlow,52,nVmax,-0.282458,0.186962,0.321779,0.581027,0.337592,0.186116
WorkFlow,53,nVmax,-0.035099,0.209875,0.321779,0.652233,0.425408,0.241981
WorkFlow,54,nVmax,-0.288758,0.170778,0.321779,0.530730,0.281675,0.152459
WorkFlow,55,nVmax,-0.085999,0.222857,0.321779,0.692579,0.479665,0.278658
WorkFlow,56,nVmax,0.324235,0.193258,0.321779,0.600592,0.360710,0.200444
WorkFlow,57,nVmax,0.227530,0.235757,0.321779,0.732667,0.536801,0.319413
WorkFlow,58,nVmax,-0.237894,0.204078,0.321779,0.634217,0.402231,0.226845
WorkFlow,59,nVmax,-0.075917,0.169646,0.321779,0.527213,0.277953,0.150267
WorkFlow,60,nVmax,-0.316821,0.159866,0.321779,0.496819,0.246830,0.132146
WorkFlow,1,nV,-0.845639,0.192330,0.413454,0.465179,0.216391,0.114783
WorkFlow,2,nV,-0.343427,0.205713,0.413454,0.497548,0.247554,0.132563
WorkFlow,3,nV,0.933239,0.210470,0.413454,0.509053,0.259135,0.139265
