Scenario,ID,nVmax,nKm,nV,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage
WorkFlow,1,0.240204114285803,0.122986765000495,-1.0718718723619,0.262077,0.231212,0.251968
WorkFlow,2,-0.179549970260684,0.790481596763682,0.586573529925501,0.858633,0.229497,0.392678
WorkFlow,3,0.0475968305687777,-0.0443514043871285,0.199454841884766,0.582834,0.220701,0.322488
WorkFlow,4,0.0209178019770352,-0.297707821755766,0.380644630226607,0.545245,0.222744,0.319905
WorkFlow,5,0.336080163748909,0.297009153728407,-0.460289056534536,0.456084,0.237889,0.291922
WorkFlow,6,-0.616384980044687,-0.227412730234614,-0.959494543891832,0.147238,0.193506,0.279796
WorkFlow,7,-0.248616335234056,-0.231720864743536,-0.662918338476024,0.142938,0.207864,0.25468
WorkFlow,8,0.0744735635305461,-0.25782385860243,0.0052026054932285,0.493175,0.219555,0.310785
WorkFlow,9,0.183083600589143,0.404427456219671,-0.329847334731351,0.552066,0.227453,0.308783
WorkFlow,10,0.164549769967379,-0.798643040991593,0.28557947309505,0.345659,0.223003,0.283609
WorkFlow,11,-0.007489074189941,0.412455581947914,-0.343722816478129,0.538115,0.215626,0.311942
WorkFlow,12,0.0887620741446807,-0.470116952641538,0.176244820262693,0.395516,0.221084,0.313982
WorkFlow,13,0.259108563475818,-0.283587192411648,0.247127737972317,0.467848,0.239514,0.286134
WorkFlow,14,-0.144812540117883,0.844063376679901,0.469459547315667,0.849853,0.226348,0.344966
WorkFlow,15,0.0408391280662121,-0.115691507048602,-0.253243261970116,0.428911,0.222631,0.288026
WorkFlow,16,-0.261534164949991,0.310542282442495,0.788234045313748,0.819293,0.224309,0.362409
WorkFlow,17,-0.0939560055479255,0.489569234040284,0.139957025701845,0.728719,0.223716,0.348677
WorkFlow,18,-0.0153714439829876,0.329864606068922,0.112590924078905,0.691133,0.223851,0.318593
WorkFlow,19,0.116652246236389,0.30959055190543,0.248018891323559,0.71428,0.231588,0.310684
WorkFlow,20,0.259238440026492,0.351739020652436,0.0251492683073127,0.636503,0.238536,0.301815
WorkFlow,21,0.0898490971618523,0.727319433219438,-0.0753226305405525,0.751329,0.227775,0.317277
WorkFlow,22,0.481945472374387,-0.487317480163514,-0.626201909763088,0.091422,0.236709,0.181147
WorkFlow,23,0.108389408876866,0.0399289014461247,-0.0381028704645162,0.528234,0.227976,0.31067
WorkFlow,24,-0.369468230117401,-0.391515956996376,1.24616724797708,0.773766,0.218562,0.373362
WorkFlow,25,0.0160751043463886,-0.0248517875339991,0.443997797893171,0.689041,0.220028,0.324838
WorkFlow,26,0.179030575057618,-0.0939666021567133,0.187156538531414,0.529786,0.2371,0.309879
WorkFlow,27,0.239262854572256,-0.153826967295214,-0.000521380545471021,0.511916,0.230361,0.281289
WorkFlow,28,-0.495423917483261,-0.288686481030769,-0.174949228814162,0.388177,0.194879,0.367394
WorkFlow,29,0.0143706412574573,-0.0840415021819325,0.111910099825575,0.541277,0.22249,0.321892
WorkFlow,30,-0.0187557143162206,0.0419856015679448,-0.126535085915298,0.496717,0.22123,0.324254
WorkFlow,31,0.0758222962902909,0.095048345359055,0.0987927766090793,0.592074,0.230615,0.311979
WorkFlow,32,-0.431193116898871,0.102798128293567,0.269792433791808,0.657456,0.202951,0.386226
WorkFlow,33,0.449502512716411,-0.854635452589176,0.0548668019854516,0.221513,0.241836,0.228414
WorkFlow,34,-0.105980802035983,0.284407803540286,0.0772960511791351,0.658759,0.217544,0.35397
WorkFlow,35,0.275929890972001,-0.0645987334005899,0.00890176435865629,0.464734,0.240028,0.291555
WorkFlow,36,0.192261380527858,0.149759966251937,0.0221249669407847,0.588397,0.223289,0.306169
WorkFlow,37,0.162050120351403,0.290819172356957,-0.260281153828552,0.511376,0.232535,0.29832
WorkFlow,38,-0.376659794337938,-0.810321547769229,-0.222036782885176,0.122233,0.197913,0.26621
WorkFlow,39,-0.166695773538635,0.0138080636390546,-0.389838714148607,0.328804,0.209577,0.30606
WorkFlow,40,0.0752889837755237,-0.358522777759361,0.14984586190719,0.432443,0.222201,0.299617
WorkFlow,41,0.0833387365275221,0.34794809654484,-0.0586922781566194,0.607685,0.230404,0.327959
WorkFlow,42,-0.331950039446894,-0.150842258342284,0.0584105469957125,0.458981,0.208118,0.374551
WorkFlow,43,-0.136706996624575,0.460913037209954,0.361674645182458,0.769007,0.230905,0.340671
WorkFlow,44,-0.0372469467624004,0.369483648964302,-0.321418015408592,0.493663,0.222794,0.322404
WorkFlow,45,-0.224656964686601,0.0184998816394383,0.0739367118084702,0.521027,0.2133,0.351853
WorkFlow,46,0.130332360989758,0.0338387826421237,-0.0424621097278095,0.540473,0.225702,0.313544
WorkFlow,47,0.000902898805702322,0.136735881110947,-0.116572476808086,0.542539,0.215231,0.321937
WorkFlow,48,0.0665650208451039,0.51880732564306,0.0118321076561255,0.719042,0.226963,0.310583
WorkFlow,49,-0.135409054717824,-0.389770377582074,-0.258835758293827,0.230849,0.211258,0.266311
