Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.379313,0.121729,0.401964,0.302836,0.091710,0.046957
WorkFlow,2,nVmax,-0.509456,0.304946,0.401964,0.758641,0.575535,0.348491
WorkFlow,3,nVmax,-0.174530,0.139123,0.401964,0.346108,0.119791,0.061805
WorkFlow,4,nVmax,-0.418375,0.308588,0.401964,0.767702,0.589366,0.359193
WorkFlow,5,nVmax,-0.030295,0.312799,0.401964,0.778177,0.605559,0.371955
WorkFlow,6,nVmax,0.126853,0.253816,0.401964,0.631439,0.398715,0.224574
WorkFlow,7,nVmax,0.041034,0.322805,0.401964,0.803070,0.644921,0.404115
WorkFlow,8,nVmax,-0.100485,0.292708,0.401964,0.728195,0.530267,0.314629
WorkFlow,9,nVmax,-0.219039,0.312371,0.401964,0.777113,0.603904,0.370638
WorkFlow,10,nVmax,-0.369280,0.285678,0.401964,0.710705,0.505102,0.296510
WorkFlow,11,nVmax,-0.380469,0.274337,0.401964,0.682493,0.465797,0.269108
WorkFlow,12,nVmax,0.041983,0.225270,0.401964,0.560423,0.314074,0.171794
WorkFlow,13,nVmax,0.456123,0.141850,0.401964,0.352893,0.124533,0.064336
WorkFlow,14,nVmax,0.267912,0.166762,0.401964,0.414869,0.172116,0.090119
WorkFlow,15,nVmax,0.449784,0.153968,0.401964,0.383041,0.146720,0.076268
WorkFlow,16,nVmax,0.348345,0.279848,0.401964,0.696203,0.484698,0.282155
WorkFlow,17,nVmax,0.212485,0.215010,0.401964,0.534900,0.286118,0.155084
WorkFlow,18,nVmax,-0.465499,0.268282,0.401964,0.667428,0.445460,0.255325
WorkFlow,19,nVmax,0.105956,0.310084,0.401964,0.771423,0.595094,0.363678
WorkFlow,20,nVmax,0.210850,0.234901,0.401964,0.584385,0.341505,0.188523
WorkFlow,21,nVmax,-0.322146,0.316597,0.401964,0.787626,0.620355,0.383847
WorkFlow,22,nVmax,-0.571090,0.190835,0.401964,0.474756,0.225393,0.119882
WorkFlow,23,nVmax,0.991270,0.182778,0.401964,0.454712,0.206763,0.109362
WorkFlow,24,nVmax,0.024613,0.223829,0.401964,0.556838,0.310069,0.169379
WorkFlow,25,nVmax,0.114837,0.313143,0.401964,0.779032,0.606891,0.373016
WorkFlow,26,nVmax,-0.013883,0.298981,0.401964,0.743802,0.553241,0.331600
WorkFlow,27,nVmax,-0.449497,0.263473,0.401964,0.655465,0.429635,0.244775
WorkFlow,28,nVmax,0.233514,0.191217,0.401964,0.475707,0.226298,0.120396
WorkFlow,29,nVmax,0.090589,0.190291,0.401964,0.473403,0.224110,0.119154
WorkFlow,30,nVmax,-0.126658,0.247272,0.401964,0.615160,0.378421,0.211597
WorkFlow,31,nVmax,-0.177451,0.285912,0.401964,0.711288,0.505930,0.297099
WorkFlow,32,nVmax,0.339890,0.212161,0.401964,0.527811,0.278584,0.150638
WorkFlow,33,nVmax,-0.159085,0.207474,0.401964,0.516151,0.266412,0.143502
WorkFlow,34,nVmax,-0.180710,0.231465,0.401964,0.575836,0.331587,0.182435
WorkFlow,35,nVmax,-0.370247,0.165615,0.401964,0.412014,0.169755,0.088822
WorkFlow,36,nVmax,-0.175239,0.308070,0.401964,0.766413,0.587389,0.357652
WorkFlow,37,nVmax,-0.234753,0.287150,0.401964,0.714368,0.510322,0.300230
WorkFlow,38,nVmax,-0.126153,0.229516,0.401964,0.570986,0.326025,0.179040
WorkFlow,39,nVmax,0.328104,0.289958,0.401964,0.721354,0.520351,0.307433
WorkFlow,40,nVmax,-0.553955,0.200315,0.401964,0.498340,0.248343,0.133018
WorkFlow,41,nVmax,0.245080,0.191814,0.401964,0.477192,0.227712,0.121201
WorkFlow,42,nVmax,-0.419769,0.263497,0.401964,0.655524,0.429711,0.244825
WorkFlow,43,nVmax,-0.100344,0.293767,0.401964,0.730830,0.534112,0.317440
WorkFlow,44,nVmax,0.177340,0.286493,0.401964,0.712733,0.507988,0.298565
WorkFlow,45,nVmax,0.391345,0.217916,0.401964,0.542128,0.293902,0.159704
WorkFlow,46,nVmax,0.198881,0.156283,0.401964,0.388800,0.151165,0.078678
WorkFlow,47,nVmax,0.116650,0.296790,0.401964,0.738349,0.545160,0.325582
WorkFlow,48,nVmax,0.347668,0.308477,0.401964,0.767424,0.588939,0.358860
WorkFlow,49,nVmax,0.287488,0.172116,0.401964,0.428187,0.183344,0.096310
WorkFlow,50,nVmax,-0.255011,0.248125,0.401964,0.617281,0.381036,0.213258
WorkFlow,51,nVmax,0.499707,0.193543,0.401964,0.481493,0.231836,0.123550
