Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,-0.022727,0.148140,0.273335,0.541972,0.293734,0.159604
WorkFlow,2,nVmax,0.224057,0.156158,0.273335,0.571307,0.326392,0.179264
WorkFlow,3,nVmax,-0.076640,0.146320,0.273335,0.535313,0.286560,0.155346
WorkFlow,4,nVmax,-0.121173,0.142241,0.273335,0.520389,0.270805,0.146071
WorkFlow,5,nVmax,-0.183388,0.137146,0.273335,0.501749,0.251752,0.134987
WorkFlow,6,nVmax,-0.080379,0.148611,0.273335,0.543696,0.295606,0.160718
WorkFlow,7,nVmax,0.217700,0.156875,0.273335,0.573929,0.329394,0.181095
WorkFlow,8,nVmax,0.287074,0.158133,0.273335,0.578531,0.334699,0.184340
WorkFlow,9,nVmax,-0.063037,0.146474,0.273335,0.535878,0.287165,0.155705
WorkFlow,10,nVmax,0.246405,0.158271,0.273335,0.579036,0.335283,0.184698
WorkFlow,11,nVmax,-0.041487,0.150299,0.273335,0.549869,0.302356,0.164749
WorkFlow,12,nVmax,0.052310,0.149523,0.273335,0.547030,0.299242,0.162887
WorkFlow,13,nVmax,-0.126473,0.141424,0.273335,0.517400,0.267703,0.144256
WorkFlow,14,nVmax,0.167849,0.157916,0.273335,0.577736,0.333779,0.183777
WorkFlow,15,nVmax,-0.312632,0.124701,0.273335,0.456220,0.208137,0.110133
WorkFlow,16,nVmax,0.235252,0.158718,0.273335,0.580673,0.337181,0.185863
WorkFlow,17,nVmax,-0.446229,0.094024,0.273335,0.343988,0.118327,0.061026
WorkFlow,18,nVmax,0.148691,0.156418,0.273335,0.572255,0.327476,0.179924
WorkFlow,19,nVmax,-0.305251,0.124267,0.273335,0.454632,0.206691,0.109321
WorkFlow,20,nVmax,0.133186,0.151368,0.273335,0.553783,0.306676,0.167339
WorkFlow,21,nVmax,0.296544,0.158980,0.273335,0.581631,0.338295,0.186548
WorkFlow,22,nVmax,0.182250,0.159910,0.273335,0.585033,0.342264,0.188991
WorkFlow,23,nVmax,0.037522,0.150406,0.273335,0.550261,0.302787,0.165007
WorkFlow,24,nVmax,0.121203,0.155265,0.273335,0.568037,0.322666,0.176997
WorkFlow,25,nVmax,0.297879,0.156402,0.273335,0.572199,0.327412,0.179885
WorkFlow,26,nVmax,0.004394,0.146605,0.273335,0.536357,0.287679,0.156009
WorkFlow,27,nVmax,0.042393,0.153978,0.273335,0.563331,0.317342,0.173769
WorkFlow,28,nVmax,-0.180096,0.137634,0.273335,0.503537,0.253550,0.136026
WorkFlow,29,nVmax,-0.343649,0.117072,0.273335,0.428309,0.183449,0.096368
WorkFlow,30,nVmax,0.237421,0.155984,0.273335,0.570668,0.325662,0.178819
WorkFlow,31,nVmax,-0.312664,0.121151,0.273335,0.443233,0.196456,0.103594
WorkFlow,32,nVmax,0.150614,0.153936,0.273335,0.563176,0.317167,0.173663
WorkFlow,33,nVmax,-0.491290,0.080747,0.273335,0.295413,0.087269,0.044630
WorkFlow,34,nVmax,0.030913,0.150774,0.273335,0.551608,0.304271,0.165896
WorkFlow,35,nVmax,0.028614,0.148530,0.273335,0.543398,0.295281,0.160525
WorkFlow,36,nVmax,0.285072,0.157395,0.273335,0.575832,0.331582,0.182432
WorkFlow,37,nVmax,-0.224783,0.135243,0.273335,0.494789,0.244817,0.130987
WorkFlow,38,nVmax,-0.509782,0.077670,0.273335,0.284157,0.080745,0.041222
WorkFlow,39,nVmax,0.277730,0.155650,0.273335,0.569447,0.324270,0.177972
WorkFlow,40,nVmax,0.391695,0.160515,0.273335,0.587246,0.344857,0.190591
WorkFlow,41,nVmax,-0.137439,0.137613,0.273335,0.503460,0.253472,0.135982
WorkFlow,42,nVmax,-0.396668,0.106259,0.273335,0.388751,0.151127,0.078657
WorkFlow,43,nVmax,-0.032853,0.146652,0.273335,0.536529,0.287863,0.156118
WorkFlow,44,nVmax,0.025193,0.149268,0.273335,0.546099,0.298224,0.162279
WorkFlow,45,nVmax,0.242704,0.156431,0.273335,0.572304,0.327532,0.179959
WorkFlow,46,nVmax,0.125017,0.155842,0.273335,0.570151,0.325072,0.178460
WorkFlow,47,nVmax,0.023061,0.152000,0.273335,0.556094,0.309241,0.168881
WorkFlow,48,nVmax,-0.024213,0.149878,0.273335,0.548328,0.300664,0.163737
WorkFlow,49,nVmax,0.271949,0.157915,0.273335,0.577734,0.333777,0.183775
WorkFlow,50,nVmax,0.121954,0.152539,0.273335,0.558064,0.311436,0.170202
WorkFlow,51,nVmax,-0.369113,0.114024,0.273335,0.417157,0.174020,0.091166
WorkFlow,52,nVmax,0.139252,0.156974,0.273335,0.574291,0.329810,0.181349
WorkFlow,53,nVmax,-0.210064,0.135110,0.273335,0.494301,0.244333,0.130709
WorkFlow,54,nVmax,-0.450160,0.100765,0.273335,0.368650,0.135902,0.070432
WorkFlow,55,nVmax,-0.159788,0.138400,0.273335,0.506339,0.256379,0.137665
WorkFlow,56,nVmax,0.111860,0.153902,0.273335,0.563052,0.317027,0.173578
WorkFlow,57,nVmax,0.321186,0.160742,0.273335,0.588075,0.345832,0.191194
WorkFlow,58,nVmax,-0.060731,0.145646,0.273335,0.532849,0.283928,0.153789
WorkFlow,59,nVmax,-0.351938,0.116226,0.273335,0.425213,0.180806,0.094907
WorkFlow,60,nVmax,0.188662,0.156548,0.273335,0.572732,0.328022,0.180258
