Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.198043,0.231568,0.305015,0.759201,0.576387,0.349144
WorkFlow,2,nVmax,-0.504213,0.155057,0.305015,0.508359,0.258429,0.138855
WorkFlow,3,nVmax,0.074926,0.263103,0.305015,0.862590,0.744062,0.494097
WorkFlow,4,nVmax,-0.293785,0.144138,0.305015,0.472559,0.223312,0.118701
WorkFlow,5,nVmax,0.033992,0.278060,0.305015,0.911626,0.831061,0.588979
WorkFlow,6,nVmax,-0.145079,0.126658,0.305015,0.415252,0.172434,0.090293
WorkFlow,7,nVmax,0.008363,0.206537,0.305015,0.677137,0.458514,0.264143
WorkFlow,8,nVmax,0.117884,0.286519,0.305015,0.939361,0.882398,0.657069
WorkFlow,9,nVmax,-0.024963,0.283371,0.305015,0.929039,0.863114,0.630019
WorkFlow,10,nVmax,0.412110,0.267793,0.305015,0.877965,0.770822,0.521275
WorkFlow,11,nVmax,-0.030372,0.280086,0.305015,0.918270,0.843219,0.604044
WorkFlow,12,nVmax,-0.032763,0.238361,0.305015,0.781473,0.610701,0.376062
WorkFlow,13,nVmax,0.361769,0.268288,0.305015,0.879587,0.773673,0.524262
WorkFlow,14,nVmax,-0.403652,0.128119,0.305015,0.420042,0.176435,0.092495
WorkFlow,15,nVmax,0.086353,0.275681,0.305015,0.903827,0.816904,0.572102
WorkFlow,16,nVmax,-0.461798,0.131483,0.305015,0.431071,0.185823,0.097682
WorkFlow,17,nVmax,-0.326882,0.180365,0.305015,0.591329,0.349670,0.193570
WorkFlow,18,nVmax,-0.062887,0.271075,0.305015,0.888726,0.789834,0.541561
WorkFlow,19,nVmax,0.113258,0.295005,0.305015,0.967180,0.935437,0.745907
WorkFlow,20,nVmax,0.033258,0.290044,0.305015,0.950917,0.904242,0.690552
WorkFlow,21,nVmax,-0.145519,0.277163,0.305015,0.908687,0.825712,0.582522
