Scenario,ID,Eta,Value
WorkFlow,1,nVmax,0.191904751613409
WorkFlow,2,nVmax,-0.0127248084393988
WorkFlow,3,nVmax,-0.0868250231941588
WorkFlow,4,nVmax,0.00204043567527206
WorkFlow,5,nVmax,0.117689766834812
WorkFlow,6,nVmax,0.241132457496044
WorkFlow,7,nVmax,-0.175913454707533
WorkFlow,8,nVmax,0.0472302867512317
WorkFlow,9,nVmax,0.0928232317083225
WorkFlow,10,nVmax,0.295255490151045
WorkFlow,11,nVmax,0.0227854567035532
WorkFlow,12,nVmax,0.301896054172631
WorkFlow,13,nVmax,-0.0821314271983477
WorkFlow,14,nVmax,0.105698022599252
WorkFlow,15,nVmax,-0.583096244730632
WorkFlow,16,nVmax,0.0767866619326269
WorkFlow,17,nVmax,-0.619639760598305
WorkFlow,18,nVmax,0.138742541091811
WorkFlow,19,nVmax,-0.396266191979078
WorkFlow,20,nVmax,0.338347850485239
WorkFlow,21,nVmax,0.548128359831253
WorkFlow,22,nVmax,0.0883579977234036
WorkFlow,23,nVmax,-0.0432126060357522
WorkFlow,24,nVmax,0.157929180759128
WorkFlow,25,nVmax,0.394465899778865
WorkFlow,26,nVmax,0.0937468303640971
WorkFlow,27,nVmax,0.304987453515463
WorkFlow,28,nVmax,-0.38546040139693
WorkFlow,29,nVmax,-0.413511185625507
WorkFlow,30,nVmax,0.180570143691262
WorkFlow,31,nVmax,-0.349696706649684
WorkFlow,32,nVmax,0.446312121637016
WorkFlow,33,nVmax,-0.552433037612931
WorkFlow,34,nVmax,-0.108463094738395
WorkFlow,35,nVmax,0.129457595811491
WorkFlow,36,nVmax,0.195207958745012
WorkFlow,37,nVmax,0.251266821489564
WorkFlow,38,nVmax,-0.765693411056293
WorkFlow,39,nVmax,0.466784042220714
WorkFlow,40,nVmax,0.701981617058449
WorkFlow,41,nVmax,-0.32588710087966
WorkFlow,42,nVmax,-0.463257304131523
WorkFlow,43,nVmax,-0.27165520576507
WorkFlow,44,nVmax,0.222741743381127
WorkFlow,45,nVmax,0.601260231098684
WorkFlow,46,nVmax,-0.127988886463624
WorkFlow,47,nVmax,-0.152841099138527
WorkFlow,48,nVmax,0.256212537449142
WorkFlow,49,nVmax,0.326201433912383
WorkFlow,50,nVmax,0.149433206707459
WorkFlow,51,nVmax,-0.428339060282696
WorkFlow,52,nVmax,-0.175646904254957
WorkFlow,53,nVmax,-0.22695529891162
WorkFlow,54,nVmax,-0.75175606056336
WorkFlow,55,nVmax,-0.169329480972804
WorkFlow,56,nVmax,0.21264616467568
WorkFlow,57,nVmax,0.723466144695468
WorkFlow,58,nVmax,-0.260842980955954
WorkFlow,59,nVmax,-0.760929695246255
WorkFlow,60,nVmax,0.509300950664242
