Scenario,ID,nVmax,nV,nVmax_shrinkage,nV_shrinkage
WorkFlow,1,0.240185467284683,-0.858466313151639,0.08601,0.227746
WorkFlow,2,0.568782054224824,-0.248722957914822,0.102156,0.239699
WorkFlow,3,-0.399064709287483,0.765631026680076,0.674728,0.178897
WorkFlow,4,0.207882268343729,0.276685011030619,0.211274,0.22524
WorkFlow,5,-0.166995577084296,0.360196144249696,0.426814,0.207907
WorkFlow,6,0.112598995035361,-0.0465483246032433,0.156815,0.225664
WorkFlow,7,-0.291147865585446,0.552229803426205,0.549416,0.195097
WorkFlow,8,0.229656723522388,0.333162730637138,0.232437,0.227965
WorkFlow,9,0.622331316321015,-0.0703659235706648,0.110103,0.238488
WorkFlow,10,-0.533589430389573,-0.0227882515262038,0.417331,0.202648
WorkFlow,11,-0.206009665490308,-0.0633696910716017,0.234941,0.21444
WorkFlow,12,-0.358201200036253,0.148547435138975,0.441894,0.20534
WorkFlow,13,0.473106150932873,0.23884518392265,0.145145,0.232038
WorkFlow,14,0.259147197583313,0.035566150988652,0.146334,0.225468
WorkFlow,15,0.235654271278604,-0.156974578328477,0.121978,0.229635
WorkFlow,16,-0.177653398137734,-0.0261085373517115,0.250253,0.219747
WorkFlow,17,-0.189050636460944,-0.170593845973712,0.238113,0.224421
WorkFlow,18,-0.810855823998508,0.0579625042688105,0.544125,0.191682
WorkFlow,19,0.190359146238225,0.20336379194522,0.203496,0.228796
WorkFlow,20,0.449117520625115,-0.502731843137924,0.093942,0.237615
WorkFlow,21,0.200504749207276,0.270125087793753,0.239097,0.229091
WorkFlow,22,0.158549479075226,-0.345009108823697,0.122431,0.225143
WorkFlow,23,-0.441830604550154,0.2324390696048,0.479441,0.20311
WorkFlow,24,-0.612128395422412,0.308340871674628,0.566785,0.189505
WorkFlow,25,0.209126498844188,0.0520406564133989,0.171897,0.228303
WorkFlow,26,-0.0817293153180927,0.000879379450634058,0.247912,0.229557
WorkFlow,27,0.256308036029757,-0.195475529398091,0.119158,0.228503
WorkFlow,28,-1.09544202113976,-0.850682341188099,0.328668,0.202188
WorkFlow,29,-0.435316858801481,0.0377819948295459,0.376721,0.210135
WorkFlow,30,-0.400272855951547,-0.611702305636064,0.167182,0.223754
WorkFlow,31,0.378516052899994,0.580912428272308,0.244027,0.230879
WorkFlow,32,-0.225674197591198,-0.315333603504222,0.18213,0.217696
WorkFlow,33,-0.0174699040421228,-0.168837588014155,0.176635,0.233374
WorkFlow,34,-0.351816022143766,-0.510729942272971,0.193811,0.223177
WorkFlow,35,0.825427041774796,0.119400907541603,0.109273,0.248608
WorkFlow,36,0.189775120182571,-0.0161194473616196,0.163608,0.221961
WorkFlow,37,0.0668298703356016,-0.59402860863845,0.102777,0.225198
WorkFlow,38,0.301572150778783,0.479943088872332,0.263578,0.222644
WorkFlow,39,0.0285413282197061,-0.361446191116402,0.137292,0.224163
WorkFlow,40,0.543556502605483,-0.362109797065923,0.096347,0.232539
WorkFlow,41,-0.154272330283052,-0.28462645091342,0.188419,0.224923
WorkFlow,42,0.509609666047647,-0.251941286489645,0.103444,0.244933
WorkFlow,43,0.663292298700886,0.495206402451557,0.164656,0.242548
WorkFlow,44,-0.126284995532521,-0.489598396008834,0.136639,0.223318
WorkFlow,45,0.446199110908858,0.096611566838453,0.133879,0.230515
WorkFlow,46,-0.237615403237494,0.18100300119016,0.380449,0.213763
WorkFlow,47,0.289150047282437,-0.139930466956827,0.129776,0.227503
WorkFlow,48,0.189994637620581,-0.169511214357451,0.130959,0.228929
WorkFlow,49,0.676795561633762,0.627011538492206,0.193704,0.228941
WorkFlow,50,0.735528617822236,0.199528766413751,0.122772,0.23576
WorkFlow,51,0.227087679546654,-0.126363458349455,0.136817,0.231553
WorkFlow,52,-0.257679692629388,-0.214182592853164,0.226472,0.220043
WorkFlow,53,0.0934910383381415,-0.0167087834015894,0.191509,0.226952
WorkFlow,54,-0.239180027658074,-0.511814291030646,0.142727,0.210922
WorkFlow,55,0.0379011547894354,0.252109961676323,0.283704,0.223161
WorkFlow,56,0.651715816237844,0.0318596408618176,0.113479,0.243736
WorkFlow,57,0.237361794516088,0.645013312982297,0.338893,0.214409
WorkFlow,58,-0.184387520514533,0.113028546969325,0.311656,0.216659
WorkFlow,59,-0.140037393075158,-0.579609757362741,0.125493,0.222646
WorkFlow,60,-0.259805093681508,-0.656415799391031,0.131233,0.223823
