Scenario,ID,Eta,Value
WorkFlow,1,nVmax,0.426501112233797
WorkFlow,1,nV,-0.75728678453474
WorkFlow,2,nVmax,0.585422834524841
WorkFlow,2,nV,-0.171119125338269
WorkFlow,3,nVmax,-0.751153948688546
WorkFlow,3,nV,0.44693997347034
WorkFlow,4,nVmax,0.0569251184205525
WorkFlow,4,nV,0.225807707715759
WorkFlow,5,nVmax,-0.212550489084254
WorkFlow,5,nV,0.301938646542061
WorkFlow,6,nVmax,0.173960631809859
WorkFlow,6,nV,-0.0733421794601514
WorkFlow,7,nVmax,-0.416900603135502
WorkFlow,7,nV,0.484375276367996
WorkFlow,8,nVmax,-0.0620209386143233
WorkFlow,8,nV,0.326734128307976
WorkFlow,9,nVmax,0.586841995760134
WorkFlow,9,nV,-0.110389444388124
WorkFlow,10,nVmax,-0.536575599453959
WorkFlow,10,nV,-0.0430556931590181
WorkFlow,11,nVmax,-0.0588950964175499
WorkFlow,11,nV,-0.0822132505809221
WorkFlow,12,nVmax,-0.498380624673421
WorkFlow,12,nV,0.0270524175862559
WorkFlow,13,nVmax,0.251776115757946
WorkFlow,13,nV,0.244591487068558
WorkFlow,14,nVmax,0.00504187857245287
WorkFlow,14,nV,0.0262375621698203
WorkFlow,15,nVmax,0.433079469590866
WorkFlow,15,nV,-0.152621204388089
WorkFlow,16,nVmax,-0.0980119338064824
WorkFlow,16,nV,0.00688931681364247
WorkFlow,17,nVmax,0.155153197842125
WorkFlow,17,nV,-0.166552489225166
WorkFlow,18,nVmax,-0.662541346441451
WorkFlow,18,nV,0.0400145464847612
WorkFlow,19,nVmax,0.182215138679982
WorkFlow,19,nV,0.154172615408396
WorkFlow,20,nVmax,0.523409837048295
WorkFlow,20,nV,-0.405458009629253
WorkFlow,21,nVmax,0.196282573871725
WorkFlow,21,nV,0.232410658653389
WorkFlow,22,nVmax,0.309499011558621
WorkFlow,22,nV,-0.355788178658391
WorkFlow,23,nVmax,-0.29408531936385
WorkFlow,23,nV,0.228678965172335
WorkFlow,24,nVmax,-0.788079322406105
WorkFlow,24,nV,0.160149537603922
WorkFlow,25,nVmax,0.211257315158296
WorkFlow,25,nV,0.0761469326175842
WorkFlow,26,nVmax,-0.143083884021488
WorkFlow,26,nV,0.0103784811205355
WorkFlow,27,nVmax,0.346161846531212
WorkFlow,27,nV,-0.171994358058368
WorkFlow,28,nVmax,-0.628720871914509
WorkFlow,28,nV,-0.782635994178525
WorkFlow,29,nVmax,-0.50754829423495
WorkFlow,29,nV,-0.0266876089974336
WorkFlow,30,nVmax,0.178214249374686
WorkFlow,30,nV,-0.620928570488783
WorkFlow,31,nVmax,-0.048606376676967
WorkFlow,31,nV,0.537962679310962
WorkFlow,32,nVmax,0.0281606072266493
WorkFlow,32,nV,-0.293986659178225
WorkFlow,33,nVmax,0.293807213355992
WorkFlow,33,nV,-0.153095462734828
WorkFlow,34,nVmax,0.12616139549979
WorkFlow,34,nV,-0.5161897965893
WorkFlow,35,nVmax,0.596645541970534
WorkFlow,35,nV,0.118631154694214
WorkFlow,36,nVmax,-0.296252796012681
WorkFlow,36,nV,-0.0231078859616795
WorkFlow,37,nVmax,0.0314168268752228
WorkFlow,37,nV,-0.526026757234144
WorkFlow,38,nVmax,0.296153658174011
WorkFlow,38,nV,0.454949588452994
WorkFlow,39,nVmax,0.336913638146428
WorkFlow,39,nV,-0.320949127062713
WorkFlow,40,nVmax,0.768219170935709
WorkFlow,40,nV,-0.374500259289994
WorkFlow,41,nVmax,0.0230841321699037
WorkFlow,41,nV,-0.291549442494509
WorkFlow,42,nVmax,0.542363295059111
WorkFlow,42,nV,-0.240549504777439
WorkFlow,43,nVmax,0.439137708991895
WorkFlow,43,nV,0.485567655581747
WorkFlow,44,nVmax,0.0772400817711107
WorkFlow,44,nV,-0.456077774594553
WorkFlow,45,nVmax,0.274304170345872
WorkFlow,45,nV,0.114492409944226
WorkFlow,46,nVmax,-0.225810709658789
WorkFlow,46,nV,0.151118843598169
WorkFlow,47,nVmax,0.457309024795156
WorkFlow,47,nV,-0.194546881392055
WorkFlow,48,nVmax,0.545964230040774
WorkFlow,48,nV,-0.198401137408779
WorkFlow,49,nVmax,-0.0371031287813922
WorkFlow,49,nV,0.607767559600548
WorkFlow,50,nVmax,0.773228256464353
WorkFlow,50,nV,0.142791675212145
WorkFlow,51,nVmax,0.172583301304984
WorkFlow,51,nV,-0.0864335883487599
WorkFlow,52,nVmax,-0.118356377296383
WorkFlow,52,nV,-0.185112137908834
WorkFlow,53,nVmax,0.166280471103615
WorkFlow,53,nV,0.0238293857752501
WorkFlow,54,nVmax,0.0544844784848304
WorkFlow,54,nV,-0.449671513712357
WorkFlow,55,nVmax,-0.132051307039964
WorkFlow,55,nV,0.242117670318987
WorkFlow,56,nVmax,0.728557183510848
WorkFlow,56,nV,-0.0232012674808973
WorkFlow,57,nVmax,-0.154120643148657
WorkFlow,57,nV,0.572901565456569
WorkFlow,58,nVmax,-0.343105438391997
WorkFlow,58,nV,0.0842468402354055
WorkFlow,59,nVmax,0.252312661999676
WorkFlow,59,nV,-0.540437046743756
WorkFlow,60,nVmax,0.0465453691224749
WorkFlow,60,nV,-0.608062343286062
