Scenario,ID,nVmax,nV,nVmax_shrinkage,nV_shrinkage
WorkFlow,1,-0.169462594522577,-1.1153735014272,0.312296,0.134422
WorkFlow,2,0.324783514882612,-0.600146972461807,0.346479,0.145518
WorkFlow,3,-0.0980766614884593,0.93746555579808,0.746009,0.157825
WorkFlow,4,0.111803658151251,0.208242131497603,0.38943,0.16
WorkFlow,5,-0.0353037239671945,0.520327488584681,0.543918,0.170219
WorkFlow,6,0.0618683489146501,-0.0296767802003853,0.361214,0.151465
WorkFlow,7,-0.0305344242134902,0.870165056173373,0.692138,0.164054
WorkFlow,8,0.256554250968986,0.14051501549611,0.36972,0.1582
WorkFlow,9,0.259904420655459,-0.34661569069218,0.346266,0.147699
WorkFlow,10,-0.300766806600444,0.0802421474928571,0.440667,0.163173
WorkFlow,11,-0.07048965971449,0.117874489523503,0.395479,0.153832
WorkFlow,12,-0.257964131841578,0.201845184684179,0.492119,0.170443
WorkFlow,13,0.132829458897045,-0.130912206295331,0.352714,0.150571
WorkFlow,14,0.148662081551266,-0.133153371552027,0.353524,0.146541
WorkFlow,15,0.0687941137314029,-0.246613794717133,0.348692,0.147027
WorkFlow,16,-0.119473060842165,-0.0816514057777808,0.369383,0.155783
WorkFlow,17,-0.0508340969327044,0.125793280609411,0.408196,0.167533
WorkFlow,18,-0.378676317667878,0.452814992511542,0.580529,0.167476
WorkFlow,19,0.133734416936643,0.195455054183807,0.385617,0.16191
WorkFlow,20,-0.0557149589673867,-0.888031601149379,0.324672,0.140448
WorkFlow,21,0.192402434462466,0.276439244781284,0.40049,0.165439
WorkFlow,22,0.0156355977663368,-0.377053346522201,0.343506,0.144616
WorkFlow,23,-0.125720620716865,0.562704987147964,0.571561,0.172225
WorkFlow,24,-0.147622456080218,0.522309362886911,0.543987,0.166856
WorkFlow,25,0.129714775023585,-0.0774535477600511,0.357513,0.153136
WorkFlow,26,-0.13749127792909,-0.12380285388326,0.366044,0.164947
WorkFlow,27,0.128052559438775,-0.290903875983645,0.348027,0.145108
WorkFlow,28,-0.901664969435018,-0.438972443812814,0.400711,0.15928
WorkFlow,29,-0.169187998745187,0.189879379220091,0.430382,0.166532
WorkFlow,30,-0.292435563601466,-0.290976547136165,0.353114,0.158172
WorkFlow,31,0.274843715300988,0.350682524380559,0.389891,0.164606
WorkFlow,32,-0.22837961984551,-0.27518617240178,0.353748,0.15106
WorkFlow,33,-0.0132877606424144,-0.144188751854437,0.35482,0.158926
WorkFlow,34,-0.277002093955148,-0.19314055382111,0.37261,0.161685
WorkFlow,35,0.459753346887074,-0.304164960366414,0.354221,0.150369
WorkFlow,36,0.0151674808967958,-0.300968455911658,0.34706,0.145498
WorkFlow,37,-0.200327090843695,-0.693920931366191,0.327806,0.142082
WorkFlow,38,0.266293090481925,0.42478928814772,0.421397,0.162401
WorkFlow,39,-0.11004804987664,-0.392301052255606,0.341205,0.149772
WorkFlow,40,0.0589880200286402,-0.641228835232519,0.337683,0.140253
WorkFlow,41,-0.138178493378971,-0.210911202571583,0.357123,0.159097
WorkFlow,42,0.206878990914605,-0.552254777788906,0.343952,0.148231
WorkFlow,43,0.424048636643265,0.122188974510586,0.36089,0.158774
WorkFlow,44,-0.185007061348513,-0.548608095735591,0.332884,0.147024
WorkFlow,45,0.218214640363513,-0.165164576005489,0.35079,0.151176
WorkFlow,46,-0.107815713997861,0.326475835772424,0.47994,0.171996
WorkFlow,47,0.0148907198253707,-0.243852935453044,0.349725,0.148231
WorkFlow,48,0.0998788182434373,-0.185078343845435,0.350673,0.149687
WorkFlow,49,0.475830581686677,0.295334206896718,0.376568,0.154987
WorkFlow,50,0.47423312087187,-0.0802851884182731,0.354647,0.15044
WorkFlow,51,-0.0775388954408104,-0.413913564707372,0.339141,0.15051
WorkFlow,52,-0.282245412523759,-0.245967755122411,0.361133,0.15428
WorkFlow,53,0.00563167004534548,-0.0300923704570142,0.371429,0.1593
WorkFlow,54,-0.384720561204524,-0.503052709003684,0.339539,0.143076
WorkFlow,55,0.0894754742039995,0.303888077326385,0.42266,0.167671
WorkFlow,56,0.339044757279967,-0.215090887165398,0.351362,0.151326
WorkFlow,57,0.249820831612326,0.659000740252389,0.493103,0.164502
WorkFlow,58,-0.21504419378363,-0.00613958896666486,0.396928,0.162601
WorkFlow,59,-0.324581426955927,-0.600417169971141,0.328875,0.14801
WorkFlow,60,-0.378384963443565,-0.656931528248584,0.3264,0.14586
