Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.249197,0.173572,0.310165,0.559611,0.313165,0.171245
WorkFlow,2,nVmax,-0.378804,0.255405,0.310165,0.823447,0.678065,0.432607
WorkFlow,3,nVmax,-0.027398,0.208731,0.310165,0.672967,0.452884,0.260327
WorkFlow,4,nVmax,-0.045937,0.210580,0.310165,0.678929,0.460945,0.265796
WorkFlow,5,nVmax,0.461758,0.198529,0.310165,0.640074,0.409695,0.231687
WorkFlow,6,nVmax,-0.571279,0.156792,0.310165,0.505510,0.255541,0.137179
WorkFlow,7,nVmax,-0.286452,0.163875,0.310165,0.528347,0.279151,0.150972
WorkFlow,8,nVmax,0.026699,0.194348,0.310165,0.626595,0.392621,0.220655
WorkFlow,9,nVmax,0.273267,0.213681,0.310165,0.688927,0.474620,0.275169
WorkFlow,10,nVmax,0.002680,0.182621,0.310165,0.588787,0.346670,0.191711
WorkFlow,11,nVmax,0.091279,0.224646,0.310165,0.724277,0.524577,0.310491
WorkFlow,12,nVmax,0.076184,0.187093,0.310165,0.603203,0.363854,0.202412
WorkFlow,13,nVmax,0.120032,0.199768,0.310165,0.644068,0.414824,0.235032
WorkFlow,14,nVmax,-0.126518,0.227866,0.310165,0.734660,0.539725,0.321564
WorkFlow,15,nVmax,0.120091,0.213837,0.310165,0.689429,0.475312,0.275647
WorkFlow,16,nVmax,-0.428583,0.235724,0.310165,0.759995,0.577592,0.350071
WorkFlow,17,nVmax,-0.075555,0.214669,0.310165,0.692112,0.479020,0.278210
WorkFlow,18,nVmax,0.015009,0.228679,0.310165,0.737282,0.543584,0.324414
WorkFlow,19,nVmax,-0.024434,0.231013,0.310165,0.744808,0.554739,0.332721
WorkFlow,20,nVmax,0.164435,0.225557,0.310165,0.727215,0.528842,0.313590
WorkFlow,21,nVmax,0.171775,0.230590,0.310165,0.743444,0.552708,0.331201
WorkFlow,22,nVmax,0.381158,0.177345,0.310165,0.571776,0.326928,0.179590
WorkFlow,23,nVmax,0.073993,0.211968,0.310165,0.683403,0.467039,0.269958
WorkFlow,24,nVmax,-0.409803,0.209157,0.310165,0.674339,0.454734,0.261578
WorkFlow,25,nVmax,0.037683,0.217927,0.310165,0.702615,0.493667,0.288429
WorkFlow,26,nVmax,-0.054035,0.215941,0.310165,0.696212,0.484711,0.282164
WorkFlow,27,nVmax,0.103185,0.208244,0.310165,0.671396,0.450772,0.258901
WorkFlow,28,nVmax,-0.255677,0.191442,0.310165,0.617226,0.380969,0.213214
WorkFlow,29,nVmax,0.080800,0.204177,0.310165,0.658286,0.433341,0.247232
WorkFlow,30,nVmax,-0.050052,0.199824,0.310165,0.644250,0.415058,0.235185
WorkFlow,31,nVmax,0.158202,0.216623,0.310165,0.698411,0.487778,0.284303
WorkFlow,32,nVmax,-0.418369,0.218785,0.310165,0.705381,0.497563,0.291172
