Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.305047,0.207838,0.402489,0.516382,0.266651,0.143642
WorkFlow,2,nVmax,-0.353666,0.368390,0.402489,0.915279,0.837736,0.597180
WorkFlow,3,nVmax,-0.053587,0.148055,0.402489,0.367849,0.135313,0.070115
WorkFlow,4,nVmax,-0.276365,0.358228,0.402489,0.890032,0.792157,0.544102
WorkFlow,5,nVmax,-0.056078,0.358526,0.402489,0.890774,0.793478,0.545553
WorkFlow,6,nVmax,0.198793,0.289248,0.402489,0.718649,0.516456,0.304627
WorkFlow,7,nVmax,0.007730,0.362235,0.402489,0.899989,0.809980,0.564087
WorkFlow,8,nVmax,-0.045862,0.325099,0.402489,0.807721,0.652414,0.410436
WorkFlow,9,nVmax,-0.204029,0.362862,0.402489,0.901546,0.812786,0.567317
WorkFlow,10,nVmax,-0.308954,0.338563,0.402489,0.841175,0.707576,0.459237
WorkFlow,11,nVmax,-0.368985,0.322425,0.402489,0.801078,0.641725,0.401439
WorkFlow,12,nVmax,0.150121,0.265667,0.402489,0.660060,0.435680,0.248788
WorkFlow,13,nVmax,0.450616,0.184186,0.402489,0.457619,0.209415,0.110852
WorkFlow,14,nVmax,0.441669,0.217036,0.402489,0.539235,0.290774,0.157844
WorkFlow,15,nVmax,0.545975,0.155568,0.402489,0.386516,0.149394,0.077717
WorkFlow,16,nVmax,0.259376,0.322820,0.402489,0.802061,0.643302,0.402758
WorkFlow,17,nVmax,0.090506,0.212932,0.402489,0.529039,0.279883,0.151403
WorkFlow,18,nVmax,-0.489613,0.312000,0.402489,0.775176,0.600898,0.368255
WorkFlow,19,nVmax,0.090295,0.350876,0.402489,0.871767,0.759977,0.510079
WorkFlow,20,nVmax,0.222266,0.269887,0.402489,0.670546,0.449632,0.258132
WorkFlow,21,nVmax,-0.221717,0.363243,0.402489,0.902492,0.814491,0.569292
WorkFlow,22,nVmax,-0.493334,0.214697,0.402489,0.533424,0.284541,0.154152
WorkFlow,23,nVmax,0.987016,0.222350,0.402489,0.552438,0.305188,0.166446
WorkFlow,24,nVmax,0.026853,0.212246,0.402489,0.527334,0.278081,0.150342
WorkFlow,25,nVmax,0.049596,0.355583,0.402489,0.883461,0.780503,0.531495
WorkFlow,26,nVmax,-0.028749,0.340703,0.402489,0.846492,0.716549,0.467599
WorkFlow,27,nVmax,-0.378882,0.309836,0.402489,0.769801,0.592594,0.361716
WorkFlow,28,nVmax,0.280364,0.224367,0.402489,0.557449,0.310750,0.169789
WorkFlow,29,nVmax,0.114808,0.195911,0.402489,0.486749,0.236925,0.126458
WorkFlow,30,nVmax,-0.132592,0.280699,0.402489,0.697409,0.486380,0.283327
WorkFlow,31,nVmax,-0.071115,0.327368,0.402489,0.813359,0.661553,0.418238
WorkFlow,32,nVmax,0.114741,0.175658,0.402489,0.436429,0.190470,0.100261
WorkFlow,33,nVmax,-0.014655,0.225187,0.402489,0.559488,0.313026,0.171161
WorkFlow,34,nVmax,-0.097404,0.270030,0.402489,0.670902,0.450109,0.258454
WorkFlow,35,nVmax,-0.288218,0.229194,0.402489,0.569443,0.324265,0.177969
WorkFlow,36,nVmax,-0.188828,0.357884,0.402489,0.889177,0.790635,0.542436
WorkFlow,37,nVmax,-0.209227,0.329929,0.402489,0.819724,0.671947,0.427241
WorkFlow,38,nVmax,-0.131546,0.208234,0.402489,0.517366,0.267668,0.144236
WorkFlow,39,nVmax,0.270716,0.326041,0.402489,0.810063,0.656201,0.413657
WorkFlow,40,nVmax,-0.494321,0.204705,0.402489,0.508599,0.258673,0.138996
WorkFlow,41,nVmax,0.270532,0.225354,0.402489,0.559903,0.313491,0.171442
WorkFlow,42,nVmax,-0.376186,0.322724,0.402489,0.801822,0.642918,0.402437
WorkFlow,43,nVmax,-0.070629,0.340153,0.402489,0.845124,0.714235,0.465430
WorkFlow,44,nVmax,0.136738,0.325634,0.402489,0.809051,0.654563,0.412261
