Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.259618,0.180130,0.310610,0.579923,0.336311,0.185329
WorkFlow,2,nVmax,-0.375807,0.254498,0.310610,0.819348,0.671330,0.426703
WorkFlow,3,nVmax,-0.021304,0.216775,0.310610,0.697899,0.487063,0.283804
WorkFlow,4,nVmax,0.062412,0.205527,0.310610,0.661689,0.437832,0.250221
WorkFlow,5,nVmax,0.465864,0.196568,0.310610,0.632846,0.400494,0.225722
WorkFlow,6,nVmax,-0.563140,0.166821,0.310610,0.537076,0.288451,0.156466
WorkFlow,7,nVmax,-0.264546,0.163794,0.310610,0.527331,0.278078,0.150340
WorkFlow,8,nVmax,0.037669,0.191952,0.310610,0.617982,0.381902,0.213808
WorkFlow,9,nVmax,0.280356,0.208704,0.310610,0.671917,0.451472,0.259374
WorkFlow,10,nVmax,0.009737,0.186190,0.310610,0.599431,0.359318,0.199574
WorkFlow,11,nVmax,0.009093,0.206699,0.310610,0.665460,0.442838,0.253567
WorkFlow,12,nVmax,0.081137,0.184337,0.310610,0.593468,0.352204,0.195142
WorkFlow,13,nVmax,0.117262,0.207411,0.310610,0.667753,0.445894,0.255617
WorkFlow,14,nVmax,-0.139107,0.237687,0.310610,0.765226,0.585570,0.356238
WorkFlow,15,nVmax,0.087206,0.198924,0.310610,0.640428,0.410149,0.231982
WorkFlow,16,nVmax,-0.423597,0.237015,0.310610,0.763063,0.582265,0.353676
WorkFlow,17,nVmax,-0.075276,0.215801,0.310610,0.694763,0.482695,0.280761
WorkFlow,18,nVmax,0.016465,0.225332,0.310610,0.725449,0.526276,0.311724
WorkFlow,19,nVmax,-0.014603,0.229355,0.310610,0.738403,0.545238,0.325640
WorkFlow,20,nVmax,0.178646,0.222977,0.310610,0.717867,0.515334,0.303820
WorkFlow,21,nVmax,0.186186,0.227966,0.310610,0.733928,0.538650,0.320773
WorkFlow,22,nVmax,0.383214,0.174172,0.310610,0.560742,0.314431,0.172009
WorkFlow,23,nVmax,0.073026,0.212064,0.310610,0.682734,0.466126,0.269333
WorkFlow,24,nVmax,-0.483623,0.220866,0.310610,0.711071,0.505622,0.296880
WorkFlow,25,nVmax,0.062924,0.213935,0.310610,0.688755,0.474384,0.275006
WorkFlow,26,nVmax,-0.052714,0.217332,0.310610,0.699694,0.489572,0.285558
WorkFlow,27,nVmax,0.108130,0.210912,0.310610,0.679023,0.461072,0.265883
WorkFlow,28,nVmax,-0.282355,0.203472,0.310610,0.655072,0.429120,0.244434
WorkFlow,29,nVmax,0.071552,0.208398,0.310610,0.670931,0.450148,0.258480
WorkFlow,30,nVmax,-0.039713,0.198428,0.310610,0.638834,0.408109,0.230655
WorkFlow,31,nVmax,0.137628,0.203974,0.310610,0.656689,0.431240,0.245838
WorkFlow,32,nVmax,-0.409983,0.220800,0.310610,0.710857,0.505317,0.296663
WorkFlow,33,nVmax,0.242840,0.173473,0.310610,0.558491,0.311912,0.170489
WorkFlow,34,nVmax,-0.020864,0.219080,0.310610,0.705320,0.497477,0.291111
WorkFlow,35,nVmax,0.220641,0.210405,0.310610,0.677392,0.458860,0.264378
WorkFlow,36,nVmax,0.196727,0.220348,0.310610,0.709404,0.503254,0.295198
WorkFlow,37,nVmax,0.258636,0.207256,0.310610,0.667255,0.445229,0.255170
WorkFlow,38,nVmax,-0.332402,0.170437,0.310610,0.548716,0.301089,0.163991
WorkFlow,39,nVmax,-0.060107,0.207476,0.310610,0.667961,0.446172,0.255804
WorkFlow,40,nVmax,0.099730,0.202267,0.310610,0.651192,0.424051,0.241087
WorkFlow,41,nVmax,0.185675,0.217684,0.310610,0.700827,0.491158,0.286669
WorkFlow,42,nVmax,-0.299846,0.217033,0.310610,0.698729,0.488223,0.284614
WorkFlow,43,nVmax,-0.180564,0.230362,0.310610,0.741644,0.550036,0.329206
WorkFlow,44,nVmax,0.074859,0.203208,0.310610,0.654222,0.428006,0.243697
WorkFlow,45,nVmax,-0.157617,0.212629,0.310610,0.684551,0.468610,0.271035
WorkFlow,46,nVmax,0.164380,0.211740,0.310610,0.681691,0.464703,0.268360
WorkFlow,47,nVmax,0.040029,0.194210,0.310610,0.625252,0.390940,0.219577
WorkFlow,48,nVmax,0.129236,0.220628,0.310610,0.710304,0.504532,0.296105
WorkFlow,49,nVmax,-0.183323,0.194194,0.310610,0.625203,0.390878,0.219538
WorkFlow,50,nVmax,-0.117531,0.205047,0.310610,0.660143,0.435788,0.248860
WorkFlow,51,nVmax,-0.233623,0.151323,0.310610,0.487179,0.237343,0.126698
WorkFlow,52,nVmax,0.316720,0.229308,0.310610,0.738251,0.545014,0.325474
WorkFlow,53,nVmax,0.250426,0.203037,0.310610,0.653671,0.427285,0.243221
WorkFlow,54,nVmax,-0.005759,0.184982,0.310610,0.595544,0.354673,0.196678
WorkFlow,55,nVmax,0.263995,0.183956,0.310610,0.592242,0.350750,0.194240
