Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.207259,0.203507,0.351035,0.579735,0.336093,0.185195
WorkFlow,2,nVmax,-0.331623,0.304712,0.351035,0.868041,0.753495,0.503508
WorkFlow,3,nVmax,-0.447510,0.200101,0.351035,0.570033,0.324938,0.178378
WorkFlow,4,nVmax,-0.232100,0.294726,0.351035,0.839591,0.704914,0.456782
WorkFlow,5,nVmax,-0.007532,0.299995,0.351035,0.854601,0.730344,0.480716
WorkFlow,6,nVmax,0.147554,0.244693,0.351035,0.697061,0.485895,0.282989
WorkFlow,7,nVmax,0.248682,0.302499,0.351035,0.861735,0.742586,0.492641
WorkFlow,8,nVmax,0.034806,0.275826,0.351035,0.785752,0.617406,0.381458
WorkFlow,9,nVmax,-0.153294,0.305479,0.351035,0.870224,0.757291,0.507345
WorkFlow,10,nVmax,-0.270626,0.290605,0.351035,0.827851,0.685338,0.439052
WorkFlow,11,nVmax,-0.420624,0.282971,0.351035,0.806106,0.649807,0.408229
WorkFlow,12,nVmax,0.009712,0.251422,0.351035,0.716231,0.512987,0.302137
WorkFlow,13,nVmax,0.215472,0.190024,0.351035,0.541325,0.293033,0.159187
WorkFlow,14,nVmax,0.169693,0.233976,0.351035,0.666532,0.444265,0.254524
WorkFlow,15,nVmax,0.256619,0.236046,0.351035,0.672428,0.452159,0.259837
WorkFlow,16,nVmax,0.220302,0.288110,0.351035,0.820744,0.673621,0.428704
WorkFlow,17,nVmax,-0.027634,0.240039,0.351035,0.683803,0.467587,0.270334
WorkFlow,18,nVmax,-0.300259,0.295433,0.351035,0.841607,0.708302,0.459909
WorkFlow,19,nVmax,0.144129,0.293067,0.351035,0.834866,0.697001,0.449547
WorkFlow,20,nVmax,0.234221,0.259545,0.351035,0.739371,0.546669,0.326701
WorkFlow,21,nVmax,-0.138286,0.302049,0.351035,0.860452,0.740378,0.490469
WorkFlow,22,nVmax,-0.343151,0.291196,0.351035,0.829536,0.688129,0.441546
WorkFlow,23,nVmax,0.570426,0.233269,0.351035,0.664519,0.441586,0.252729
WorkFlow,24,nVmax,0.068744,0.233148,0.351035,0.664174,0.441128,0.252422
WorkFlow,25,nVmax,0.115570,0.300547,0.351035,0.856175,0.733036,0.483314
WorkFlow,26,nVmax,0.207168,0.291639,0.351035,0.830799,0.690227,0.443428
WorkFlow,27,nVmax,-0.254309,0.286126,0.351035,0.815094,0.664378,0.420671
