Scenario,ID,nVmax,nV,nVmax_shrinkage,nV_shrinkage
WorkFlow,1,0.0935694492860203,-0.959258951284855,0.099044,0.19669
WorkFlow,2,0.309359273079023,-0.520406222252857,0.116423,0.231232
WorkFlow,3,0.358060390509546,0.798309437358938,0.179918,0.210923
WorkFlow,4,0.126285635905103,0.244955270509412,0.157855,0.192986
WorkFlow,5,-0.0871827267000374,0.556188198072023,0.15895,0.223673
WorkFlow,6,0.0896269207541172,0.0399992031974963,0.155891,0.190131
WorkFlow,7,-0.0823052840640746,0.700706747155403,0.168102,0.233328
WorkFlow,8,0.26194332753383,0.251506301555206,0.165785,0.192511
WorkFlow,9,0.432641039994442,-0.236823801932856,0.140692,0.228372
WorkFlow,10,-0.230311520381314,-0.0350111209332117,0.132322,0.18779
WorkFlow,11,-0.152367456441111,0.0394036120332962,0.147956,0.182306
WorkFlow,12,-0.0975035607944382,-0.0221710356947295,0.133028,0.186812
WorkFlow,13,0.454180187086961,-0.0690986866647983,0.148531,0.247563
WorkFlow,14,0.279935259349471,0.0181374862567365,0.164982,0.258606
WorkFlow,15,-0.012203648270409,-0.133173780119062,0.144993,0.186493
WorkFlow,16,-0.10282722011359,0.102605035087662,0.146253,0.189412
WorkFlow,17,-0.398745343593295,0.202084226667797,0.13621,0.233136
WorkFlow,18,-0.375619723986305,0.445104975757345,0.152344,0.236504
WorkFlow,19,0.0855811407321512,0.239655375697847,0.156266,0.185974
WorkFlow,20,0.23243238203007,-0.716180022870741,0.101559,0.222223
WorkFlow,21,0.0681637039252397,0.397794174995304,0.15641,0.216281
WorkFlow,22,-0.0824263042958583,-0.142112461087063,0.137739,0.177991
WorkFlow,23,-0.361773561141514,0.622263233015664,0.181555,0.255972
WorkFlow,24,-0.00391943300961716,0.23041548750839,0.153846,0.190427
WorkFlow,25,0.0555458364463387,0.000680562770554916,0.149787,0.179012
WorkFlow,26,-0.0442048704035613,0.00470542603952644,0.137864,0.187162
WorkFlow,27,0.081463523459705,-0.180833156441049,0.149489,0.194202
WorkFlow,28,-0.83543849462471,-0.486119167911454,0.09204,0.217971
WorkFlow,29,-0.0401596347295866,0.1739596997345,0.14802,0.188858
WorkFlow,30,-0.572454792259109,-0.109733176082314,0.115161,0.217757
WorkFlow,31,0.374789755642546,0.290111165324339,0.171258,0.200065
WorkFlow,32,-0.173576538534626,-0.122030664991982,0.135909,0.17568
WorkFlow,33,-0.228773704988081,0.030152147574864,0.13208,0.20816
WorkFlow,34,-0.542430586641449,-0.0400732924203967,0.119119,0.232655
WorkFlow,35,0.233715910110372,0.0429331517023652,0.151558,0.185878
WorkFlow,36,0.435322170858028,-0.346042012454702,0.132513,0.229553
WorkFlow,37,0.126328194082604,-0.672567530247395,0.10631,0.226288
WorkFlow,38,0.0466656952880899,0.610564045673547,0.163552,0.220852
WorkFlow,39,-0.231838503966409,-0.225951465101972,0.127908,0.171818
WorkFlow,40,0.217688689026953,-0.483962102299864,0.121326,0.231291
WorkFlow,41,-0.118079273324007,-0.139508418039942,0.126444,0.177151
WorkFlow,42,0.000979439903631927,-0.198291242545022,0.133571,0.172567
WorkFlow,43,0.403123828960458,0.199106641427773,0.169192,0.200598
WorkFlow,44,-0.138560881331849,-0.476743893510129,0.114828,0.168581
WorkFlow,45,0.250108784691372,-0.168195330804185,0.138296,0.189119
WorkFlow,46,-0.177302737014632,0.419594631549935,0.148193,0.230757
WorkFlow,47,-0.0420494880326465,-0.0329141718922345,0.145112,0.17703
WorkFlow,48,-0.0871418602832556,0.034961128429989,0.144789,0.184024
WorkFlow,49,0.497420955409031,0.393990965614785,0.186092,0.200172
WorkFlow,50,0.364760484060213,-0.0137658493912831,0.149989,0.196982
WorkFlow,51,0.104196858929422,-0.210582707082391,0.135872,0.18289
WorkFlow,52,-0.243350500771218,-0.125653060537067,0.131575,0.188429
WorkFlow,53,-0.19265075785803,0.0662175526490186,0.13667,0.19405
WorkFlow,54,-0.318721997674416,-0.439803130892992,0.112612,0.203983
WorkFlow,55,-0.0613464422636033,-0.242218518168081,0.132419,0.165302
WorkFlow,56,0.289339516373657,0.0164148499268032,0.155352,0.198813
WorkFlow,57,0.244286001879844,0.47721968439441,0.170011,0.192691
WorkFlow,58,-0.0251589939249902,0.124542200610195,0.145586,0.184401
WorkFlow,59,-0.346236562571743,-0.298604794080326,0.116755,0.167749
WorkFlow,60,-0.309260273819414,-0.466912292310002,0.116038,0.167363
