Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.194829,0.208922,0.441363,0.473356,0.224066,0.119129
WorkFlow,2,nVmax,0.430652,0.254217,0.441363,0.575981,0.331754,0.182537
WorkFlow,3,nVmax,-0.573685,0.401203,0.441363,0.909008,0.826296,0.583222
WorkFlow,4,nVmax,0.052382,0.353382,0.441363,0.800660,0.641056,0.400880
WorkFlow,5,nVmax,-0.094052,0.354437,0.441363,0.803051,0.644890,0.404089
WorkFlow,6,nVmax,0.113309,0.259460,0.441363,0.587859,0.345579,0.191037
WorkFlow,7,nVmax,-0.227701,0.387099,0.441363,0.877054,0.769223,0.519608
WorkFlow,8,nVmax,0.040235,0.342216,0.441363,0.775361,0.601185,0.368482
WorkFlow,9,nVmax,0.605161,0.269366,0.441363,0.610304,0.372471,0.207833
WorkFlow,10,nVmax,-0.591333,0.314153,0.441363,0.711778,0.506628,0.297596
WorkFlow,11,nVmax,-0.187767,0.328489,0.441363,0.744260,0.553924,0.332110
WorkFlow,12,nVmax,-0.560144,0.350021,0.441363,0.793046,0.628921,0.390838
WorkFlow,13,nVmax,0.356627,0.271687,0.441363,0.615563,0.378918,0.211913
WorkFlow,14,nVmax,-0.061578,0.248976,0.441363,0.564106,0.318215,0.174298
WorkFlow,15,nVmax,0.177009,0.280344,0.441363,0.635176,0.403449,0.227633
WorkFlow,16,nVmax,-0.138392,0.283410,0.441363,0.642124,0.412323,0.233399
WorkFlow,17,nVmax,-0.067353,0.267756,0.441363,0.606658,0.368033,0.205037
WorkFlow,18,nVmax,-0.692762,0.366408,0.441363,0.830173,0.689187,0.442494
WorkFlow,19,nVmax,0.192400,0.318304,0.441363,0.721183,0.520104,0.307255
WorkFlow,20,nVmax,0.253615,0.239694,0.441363,0.543076,0.294931,0.160316
WorkFlow,21,nVmax,0.312867,0.328010,0.441363,0.743174,0.552307,0.330901
WorkFlow,22,nVmax,0.133734,0.268123,0.441363,0.607488,0.369042,0.205671
WorkFlow,23,nVmax,-0.233278,0.331068,0.441363,0.750104,0.562656,0.338680
WorkFlow,24,nVmax,-0.588523,0.319224,0.441363,0.723267,0.523115,0.309432
WorkFlow,25,nVmax,0.090538,0.297758,0.441363,0.674633,0.455130,0.261847
WorkFlow,26,nVmax,-0.187207,0.289399,0.441363,0.655693,0.429933,0.244972
WorkFlow,27,nVmax,0.119625,0.263187,0.441363,0.596304,0.355578,0.197241
WorkFlow,28,nVmax,-0.662254,0.158679,0.441363,0.359520,0.129254,0.066863
WorkFlow,29,nVmax,-0.538516,0.312137,0.441363,0.707212,0.500148,0.292998
WorkFlow,30,nVmax,-0.029607,0.224651,0.441363,0.508994,0.259074,0.139230
WorkFlow,31,nVmax,0.167133,0.378995,0.441363,0.858692,0.737351,0.487508
WorkFlow,32,nVmax,-0.095704,0.253523,0.441363,0.574410,0.329947,0.181432
WorkFlow,33,nVmax,0.094314,0.267483,0.441363,0.606038,0.367282,0.204564
WorkFlow,34,nVmax,-0.110134,0.230639,0.441363,0.522560,0.273069,0.147397
WorkFlow,35,nVmax,0.634138,0.243887,0.441363,0.552576,0.305340,0.166537
WorkFlow,36,nVmax,-0.307985,0.294395,0.441363,0.667013,0.444906,0.254954
WorkFlow,37,nVmax,-0.176019,0.230078,0.441363,0.521289,0.271742,0.146620
WorkFlow,38,nVmax,0.458924,0.308517,0.441363,0.699010,0.488615,0.284888
WorkFlow,39,nVmax,0.043204,0.272484,0.441363,0.617368,0.381143,0.213326
WorkFlow,40,nVmax,0.473087,0.238368,0.441363,0.540071,0.291677,0.158381
WorkFlow,41,nVmax,-0.114647,0.255863,0.441363,0.579710,0.336064,0.185177
WorkFlow,42,nVmax,0.439524,0.240273,0.441363,0.544387,0.296358,0.161166
WorkFlow,43,nVmax,0.575270,0.318333,0.441363,0.721250,0.520202,0.307325
WorkFlow,44,nVmax,-0.243094,0.253301,0.441363,0.573905,0.329367,0.181078
WorkFlow,45,nVmax,0.106057,0.276116,0.441363,0.625598,0.391373,0.219854
WorkFlow,46,nVmax,-0.203463,0.305055,0.441363,0.691164,0.477708,0.277302
WorkFlow,47,nVmax,0.481621,0.264772,0.441363,0.599895,0.359874,0.199921
WorkFlow,48,nVmax,0.367725,0.263650,0.441363,0.597354,0.356831,0.198022
WorkFlow,49,nVmax,0.091954,0.356569,0.441363,0.807881,0.652671,0.410654
