Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.355702,0.158895,0.377134,0.421322,0.177513,0.093089
WorkFlow,2,nVmax,-0.554925,0.198509,0.377134,0.526362,0.277057,0.149739
WorkFlow,3,nVmax,-0.200241,0.164775,0.377134,0.436914,0.190893,0.100497
WorkFlow,4,nVmax,-0.601485,0.208528,0.377134,0.552928,0.305729,0.166771
WorkFlow,5,nVmax,-0.106529,0.213763,0.377134,0.566810,0.321273,0.176151
WorkFlow,6,nVmax,-0.139966,0.188376,0.377134,0.499493,0.249493,0.133682
WorkFlow,7,nVmax,-0.077020,0.222408,0.377134,0.589733,0.347785,0.192401
WorkFlow,8,nVmax,-0.108019,0.215120,0.377134,0.570408,0.325365,0.178638
WorkFlow,9,nVmax,-0.296465,0.207364,0.377134,0.549840,0.302324,0.164730
WorkFlow,10,nVmax,-0.390658,0.196815,0.377134,0.521868,0.272347,0.146974
WorkFlow,11,nVmax,-0.240817,0.199923,0.377134,0.530111,0.281017,0.152071
WorkFlow,12,nVmax,-0.000620,0.194612,0.377134,0.516027,0.266284,0.143428
WorkFlow,13,nVmax,0.305090,0.158454,0.377134,0.420152,0.176527,0.092546
WorkFlow,14,nVmax,0.153977,0.166455,0.377134,0.441367,0.194805,0.102673
WorkFlow,15,nVmax,0.530805,0.178346,0.377134,0.472897,0.223632,0.118882
WorkFlow,16,nVmax,0.234104,0.196347,0.377134,0.520628,0.271053,0.146216
WorkFlow,17,nVmax,0.270136,0.177141,0.377134,0.469702,0.220620,0.117175
WorkFlow,18,nVmax,-0.363519,0.190446,0.377134,0.504981,0.255005,0.136869
WorkFlow,19,nVmax,-0.010918,0.218638,0.377134,0.579736,0.336094,0.185196
WorkFlow,20,nVmax,0.170787,0.193522,0.377134,0.513139,0.263312,0.141695
WorkFlow,21,nVmax,-0.448964,0.210300,0.377134,0.557625,0.310945,0.169907
WorkFlow,22,nVmax,-0.404453,0.173769,0.377134,0.460762,0.212302,0.112476
WorkFlow,23,nVmax,0.947435,0.165544,0.377134,0.438953,0.192680,0.101490
WorkFlow,24,nVmax,-0.025711,0.176973,0.377134,0.469256,0.220201,0.116938
WorkFlow,25,nVmax,0.087517,0.216790,0.377134,0.574834,0.330435,0.181730
WorkFlow,26,nVmax,-0.044858,0.210775,0.377134,0.558884,0.312352,0.170754
WorkFlow,27,nVmax,-0.473052,0.191170,0.377134,0.506902,0.256950,0.137996
WorkFlow,28,nVmax,0.165825,0.177936,0.377134,0.471811,0.222605,0.118300
WorkFlow,29,nVmax,0.158250,0.180314,0.377134,0.478116,0.228595,0.121703
WorkFlow,30,nVmax,-0.027138,0.194134,0.377134,0.514762,0.264979,0.142667
WorkFlow,31,nVmax,-0.366090,0.206142,0.377134,0.546600,0.298772,0.162606
WorkFlow,32,nVmax,0.472541,0.210975,0.377134,0.559417,0.312947,0.171113
WorkFlow,33,nVmax,-0.237704,0.173485,0.377134,0.460008,0.211608,0.112085
WorkFlow,34,nVmax,-0.294343,0.182581,0.377134,0.484127,0.234379,0.125002
WorkFlow,35,nVmax,-0.389577,0.152227,0.377134,0.403642,0.162927,0.085083
WorkFlow,36,nVmax,0.030531,0.206527,0.377134,0.547621,0.299889,0.163274
WorkFlow,37,nVmax,-0.155003,0.212871,0.377134,0.564443,0.318596,0.174528
