Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.077075,0.370046,0.591039,0.626094,0.391993,0.220252
WorkFlow,2,nVmax,-1.167361,0.320062,0.591039,0.541525,0.293249,0.159315
WorkFlow,3,nVmax,0.060982,0.438827,0.591039,0.742467,0.551258,0.330118
WorkFlow,4,nVmax,-0.279565,0.476525,0.591039,0.806249,0.650037,0.408423
WorkFlow,5,nVmax,0.228691,0.486234,0.591039,0.822676,0.676796,0.431489
WorkFlow,6,nVmax,-0.901541,0.164132,0.591039,0.277701,0.077118,0.039333
WorkFlow,7,nVmax,-0.597217,0.222720,0.591039,0.376827,0.141999,0.073717
WorkFlow,8,nVmax,-0.093245,0.378502,0.591039,0.640400,0.410112,0.231958
WorkFlow,9,nVmax,0.081006,0.484620,0.591039,0.819946,0.672311,0.427559
WorkFlow,10,nVmax,0.225271,0.419922,0.591039,0.710480,0.504782,0.296283
WorkFlow,11,nVmax,-0.396091,0.411230,0.591039,0.695774,0.484101,0.281739
WorkFlow,12,nVmax,0.196549,0.489800,0.591039,0.828710,0.686760,0.440322
WorkFlow,13,nVmax,0.448546,0.459406,0.591039,0.777285,0.604172,0.370851
WorkFlow,14,nVmax,-0.072521,0.528048,0.591039,0.893423,0.798204,0.550783
WorkFlow,15,nVmax,0.174804,0.492876,0.591039,0.833914,0.695412,0.448105
WorkFlow,16,nVmax,0.465788,0.555854,0.591039,0.940469,0.884481,0.660119
WorkFlow,17,nVmax,-0.523063,0.404962,0.591039,0.685169,0.469456,0.271616
WorkFlow,18,nVmax,0.139569,0.546366,0.591039,0.924416,0.854545,0.618614
WorkFlow,19,nVmax,0.411437,0.547210,0.591039,0.925843,0.857185,0.622091
WorkFlow,20,nVmax,0.285823,0.533213,0.591039,0.902161,0.813895,0.568601
WorkFlow,21,nVmax,0.141524,0.557122,0.591039,0.942614,0.888520,0.666114
WorkFlow,22,nVmax,0.237904,0.435886,0.591039,0.737490,0.543892,0.324642
WorkFlow,23,nVmax,0.034113,0.420037,0.591039,0.710675,0.505059,0.296479
WorkFlow,24,nVmax,0.616060,0.541620,0.591039,0.916385,0.839762,0.599702
WorkFlow,25,nVmax,0.277199,0.554091,0.591039,0.937485,0.878879,0.651975
WorkFlow,26,nVmax,0.302222,0.488459,0.591039,0.826441,0.683005,0.436977
WorkFlow,27,nVmax,-0.066496,0.410600,0.591039,0.694708,0.482619,0.280708
WorkFlow,28,nVmax,-0.638718,0.383088,0.591039,0.648159,0.420111,0.238495
WorkFlow,29,nVmax,0.119681,0.483994,0.591039,0.818886,0.670574,0.426044
WorkFlow,30,nVmax,-0.380905,0.332240,0.591039,0.562128,0.315988,0.172950
WorkFlow,31,nVmax,0.297101,0.550042,0.591039,0.930635,0.866082,0.634052
WorkFlow,32,nVmax,-1.183067,0.173925,0.591039,0.294269,0.086594,0.044277
WorkFlow,33,nVmax,0.487709,0.470792,0.591039,0.796549,0.634491,0.395426
WorkFlow,34,nVmax,-0.099370,0.528342,0.591039,0.893919,0.799092,0.551772
WorkFlow,35,nVmax,0.440547,0.455785,0.591039,0.771158,0.594685,0.363357
WorkFlow,36,nVmax,0.364756,0.528364,0.591039,0.893957,0.799159,0.551847
WorkFlow,37,nVmax,0.302849,0.492598,0.591039,0.833444,0.694629,0.447396
WorkFlow,38,nVmax,-0.585439,0.234836,0.591039,0.397327,0.157869,0.082323
WorkFlow,39,nVmax,-0.251514,0.410656,0.591039,0.694802,0.482750,0.280799
WorkFlow,40,nVmax,0.297709,0.507464,0.591039,0.858596,0.737187,0.487347
WorkFlow,41,nVmax,0.286542,0.527584,0.591039,0.892637,0.796801,0.549224
WorkFlow,42,nVmax,-0.667194,0.351793,0.591039,0.595211,0.354276,0.196430
WorkFlow,43,nVmax,0.266515,0.563256,0.591039,0.952992,0.908194,0.697006
WorkFlow,44,nVmax,-0.356406,0.378176,0.591039,0.639849,0.409406,0.231499
WorkFlow,45,nVmax,-0.526498,0.342503,0.591039,0.579493,0.335812,0.185023
WorkFlow,46,nVmax,0.325515,0.486442,0.591039,0.823028,0.677375,0.431999
WorkFlow,47,nVmax,-0.261858,0.390456,0.591039,0.660626,0.436427,0.249285
WorkFlow,48,nVmax,-0.269558,0.465652,0.591039,0.787852,0.620711,0.384136
WorkFlow,49,nVmax,-0.569857,0.355469,0.591039,0.601431,0.361719,0.201075
WorkFlow,50,nVmax,-0.359882,0.400580,0.591039,0.677756,0.459353,0.264713
WorkFlow,51,nVmax,-0.443721,0.239526,0.591039,0.405262,0.164237,0.085799
WorkFlow,52,nVmax,0.241267,0.478089,0.591039,0.808896,0.654312,0.412048
WorkFlow,53,nVmax,0.235829,0.466555,0.591039,0.789381,0.623122,0.386096
WorkFlow,54,nVmax,-0.340150,0.256526,0.591039,0.434025,0.188377,0.099099
WorkFlow,55,nVmax,0.276442,0.494880,0.591039,0.837304,0.701079,0.453263
WorkFlow,56,nVmax,0.108327,0.446706,0.591039,0.755797,0.571229,0.345194
WorkFlow,57,nVmax,-0.589343,0.475423,0.591039,0.804385,0.647035,0.405892
WorkFlow,58,nVmax,-0.259093,0.343966,0.591039,0.581968,0.338687,0.186788
WorkFlow,59,nVmax,-0.198267,0.538094,0.591039,0.910420,0.828865,0.586316
WorkFlow,60,nVmax,0.406008,0.530193,0.591039,0.897051,0.804701,0.558073
WorkFlow,1,nKm,0.023477,0.225195,0.444121,0.507058,0.257108,0.138088
WorkFlow,2,nKm,0.201504,0.198173,0.444121,0.446214,0.199107,0.105074
WorkFlow,3,nKm,-0.232014,0.218958,0.444121,0.493016,0.243065,0.129980
WorkFlow,4,nKm,-0.042698,0.211677,0.444121,0.476621,0.227167,0.120891
WorkFlow,5,nKm,0.508811,0.218034,0.444121,0.490935,0.241017,0.128804
WorkFlow,6,nKm,-0.274625,0.207416,0.444121,0.467027,0.218114,0.115757
WorkFlow,7,nKm,-0.313457,0.215272,0.444121,0.484716,0.234950,0.125329
WorkFlow,8,nKm,-0.264913,0.220261,0.444121,0.495948,0.245965,0.131648
WorkFlow,9,nKm,0.553198,0.216238,0.444121,0.486890,0.237062,0.126537
WorkFlow,10,nKm,-0.693787,0.223344,0.444121,0.502890,0.252898,0.135650
WorkFlow,11,nKm,0.331742,0.213062,0.444121,0.479740,0.230150,0.122589
WorkFlow,12,nKm,-0.234014,0.217262,0.444121,0.489197,0.239313,0.127827
WorkFlow,13,nKm,-0.437073,0.225693,0.444121,0.508180,0.258247,0.138749
WorkFlow,14,nKm,0.585601,0.210739,0.444121,0.474508,0.225158,0.119749
WorkFlow,15,nKm,0.046352,0.216626,0.444121,0.487764,0.237914,0.127025
WorkFlow,16,nKm,0.054404,0.213305,0.444121,0.480286,0.230675,0.122888
WorkFlow,17,nKm,0.394126,0.211148,0.444121,0.475429,0.226033,0.120246
WorkFlow,18,nKm,0.350799,0.213184,0.444121,0.480013,0.230413,0.122739
WorkFlow,19,nKm,0.311814,0.212689,0.444121,0.478900,0.229345,0.122131
WorkFlow,20,nKm,0.447659,0.212853,0.444121,0.479268,0.229698,0.122332
WorkFlow,21,nKm,0.694465,0.214465,0.444121,0.482898,0.233191,0.124324
WorkFlow,22,nKm,-0.229245,0.226415,0.444121,0.509806,0.259902,0.139710
WorkFlow,23,nKm,-0.098950,0.221746,0.444121,0.499292,0.249292,0.133566
WorkFlow,24,nKm,-0.344619,0.212967,0.444121,0.479526,0.229945,0.122472
WorkFlow,25,nKm,0.271358,0.212043,0.444121,0.477446,0.227954,0.121339
WorkFlow,26,nKm,-0.261938,0.220993,0.444121,0.497597,0.247603,0.132592
WorkFlow,27,nKm,-0.341412,0.221171,0.444121,0.497998,0.248002,0.132822
WorkFlow,28,nKm,-0.053189,0.211021,0.444121,0.475143,0.225761,0.120091
WorkFlow,29,nKm,0.128421,0.217095,0.444121,0.488820,0.238945,0.127615
WorkFlow,30,nKm,0.026233,0.217193,0.444121,0.489041,0.239161,0.127739
WorkFlow,31,nKm,0.452714,0.213948,0.444121,0.481733,0.232067,0.123682
WorkFlow,32,nKm,-0.291657,0.195159,0.444121,0.439427,0.193096,0.101722
WorkFlow,33,nKm,-0.463145,0.224445,0.444121,0.505370,0.255398,0.137097
WorkFlow,34,nKm,0.331661,0.213506,0.444121,0.480739,0.231110,0.123136
WorkFlow,35,nKm,-0.094672,0.226706,0.444121,0.510460,0.260569,0.140099
WorkFlow,36,nKm,0.282735,0.211525,0.444121,0.476279,0.226842,0.120706
WorkFlow,37,nKm,0.377265,0.218199,0.444121,0.491306,0.241381,0.129013
WorkFlow,38,nKm,-0.862432,0.209289,0.444121,0.471243,0.222070,0.117997
WorkFlow,39,nKm,-0.088077,0.215820,0.444121,0.485948,0.236146,0.126012
WorkFlow,40,nKm,-0.024794,0.212901,0.444121,0.479377,0.229803,0.122391
WorkFlow,41,nKm,0.550224,0.213448,0.444121,0.480608,0.230984,0.123065
WorkFlow,42,nKm,-0.412391,0.210875,0.444121,0.474816,0.225450,0.119915
WorkFlow,43,nKm,0.501189,0.216241,0.444121,0.486898,0.237069,0.126541
WorkFlow,44,nKm,0.309378,0.216873,0.444121,0.488321,0.238457,0.127336
WorkFlow,45,nKm,-0.175750,0.213816,0.444121,0.481436,0.231781,0.123519
WorkFlow,46,nKm,0.087842,0.219581,0.444121,0.494417,0.244448,0.130775
WorkFlow,47,nKm,0.171403,0.215228,0.444121,0.484617,0.234853,0.125273
