Scenario,ID,Eta,Value
WorkFlow,1,nVmax,0.114395491327128
WorkFlow,1,nV,-0.74154180353374
WorkFlow,2,nVmax,0.487342736405049
WorkFlow,2,nV,-0.283818617715339
WorkFlow,3,nVmax,-0.16458691672034
WorkFlow,3,nV,0.924815339068408
WorkFlow,4,nVmax,0.0454206205747416
WorkFlow,4,nV,0.246986727668426
WorkFlow,5,nVmax,-0.119754290788914
WorkFlow,5,nV,0.431149892948803
WorkFlow,6,nVmax,0.0499709871927419
WorkFlow,6,nV,0.00492658427687427
WorkFlow,7,nVmax,-0.0911731892271856
WorkFlow,7,nV,0.591785200205606
WorkFlow,8,nVmax,0.253855776759273
WorkFlow,8,nV,0.293825016034159
WorkFlow,9,nVmax,0.376604566978448
WorkFlow,9,nV,0.000528117081980343
WorkFlow,10,nVmax,-0.362256194223619
WorkFlow,10,nV,0.0394775401298755
WorkFlow,11,nVmax,-0.143609323975296
WorkFlow,11,nV,-0.00891440008719483
WorkFlow,12,nVmax,-0.366076074528279
WorkFlow,12,nV,0.137786056509384
WorkFlow,13,nVmax,0.208525767946017
WorkFlow,13,nV,0.212895132136445
WorkFlow,14,nVmax,0.0321417273752604
WorkFlow,14,nV,0.089504995178042
WorkFlow,15,nVmax,0.114656137388614
WorkFlow,15,nV,-0.214315833609509
WorkFlow,16,nVmax,-0.0954906791369546
WorkFlow,16,nV,-0.0240655567551856
WorkFlow,17,nVmax,-0.234106858869913
WorkFlow,17,nV,-0.158688914699615
WorkFlow,18,nVmax,-0.49165493508219
WorkFlow,18,nV,0.186657651035743
WorkFlow,19,nVmax,0.0880672773738412
WorkFlow,19,nV,0.234921183743547
WorkFlow,20,nVmax,0.192948191574033
WorkFlow,20,nV,-0.504717293263838
WorkFlow,21,nVmax,0.165562653024103
WorkFlow,21,nV,0.31845970787471
WorkFlow,22,nVmax,0.0683850300765313
WorkFlow,22,nV,-0.252464662706944
WorkFlow,23,nVmax,-0.278760141908156
WorkFlow,23,nV,0.284295271593734
WorkFlow,24,nVmax,-0.222779639247269
WorkFlow,24,nV,0.465507843933752
WorkFlow,25,nVmax,0.105626894393598
WorkFlow,25,nV,-0.0460621401858917
WorkFlow,26,nVmax,-0.149811859432378
WorkFlow,26,nV,0.0248794590528291
WorkFlow,27,nVmax,0.10353545542686
WorkFlow,27,nV,-0.153035732623509
WorkFlow,28,nVmax,-0.786770256641988
WorkFlow,28,nV,-0.761965958877363
WorkFlow,29,nVmax,-0.265640177076117
WorkFlow,29,nV,0.174349284576937
WorkFlow,30,nVmax,-0.319004990042038
WorkFlow,30,nV,-0.55920294287004
WorkFlow,31,nVmax,0.290631923625044
WorkFlow,31,nV,0.532803478324463
WorkFlow,32,nVmax,-0.144841854682849
WorkFlow,32,nV,-0.278694347125022
WorkFlow,33,nVmax,-0.0469873835137052
WorkFlow,33,nV,-0.175193640665066
WorkFlow,34,nVmax,-0.366358443205976
WorkFlow,34,nV,-0.420577976107417
WorkFlow,35,nVmax,0.54728261249725
WorkFlow,35,nV,0.108920170074283
WorkFlow,36,nVmax,0.0274664590638505
WorkFlow,36,nV,0.0460589867043891
WorkFlow,37,nVmax,-0.100568135030673
WorkFlow,37,nV,-0.458424340150822
WorkFlow,38,nVmax,0.260332808813913
WorkFlow,38,nV,0.425193800773187
WorkFlow,39,nVmax,-0.0857497378012756
WorkFlow,39,nV,-0.383659996158715
WorkFlow,40,nVmax,0.291029316521585
WorkFlow,40,nV,-0.449540120408513
WorkFlow,41,nVmax,-0.118918928377211
WorkFlow,41,nV,-0.185539736236329
WorkFlow,42,nVmax,0.347147414733267
WorkFlow,42,nV,-0.219140759653085
WorkFlow,43,nVmax,0.507303579227685
WorkFlow,43,nV,0.371225499765369
WorkFlow,44,nVmax,-0.145845657630008
WorkFlow,44,nV,-0.40788539015391
WorkFlow,45,nVmax,0.184258878140938
WorkFlow,45,nV,0.0913380448834612
WorkFlow,46,nVmax,-0.206997752187534
WorkFlow,46,nV,0.279626460081455
WorkFlow,47,nVmax,0.10441069009669
WorkFlow,47,nV,-0.0469921195505252
WorkFlow,48,nVmax,0.151373013755509
WorkFlow,48,nV,-0.224966687653339
WorkFlow,49,nVmax,0.357099549731763
WorkFlow,49,nV,0.563484388810395
WorkFlow,50,nVmax,0.494646094265313
WorkFlow,50,nV,0.167052423641109
WorkFlow,51,nVmax,0.0599771324565451
WorkFlow,51,nV,-0.147497096258171
WorkFlow,52,nVmax,-0.270714140256308
WorkFlow,52,nV,-0.223445464858646
WorkFlow,53,nVmax,-0.10061761713349
WorkFlow,53,nV,-0.0869198704535287
WorkFlow,54,nVmax,-0.250636681837712
WorkFlow,54,nV,-0.566323023888235
WorkFlow,55,nVmax,-0.0227225690291893
WorkFlow,55,nV,0.266216367442879
WorkFlow,56,nVmax,0.389748486476625
WorkFlow,56,nV,0.000250202658497816
WorkFlow,57,nVmax,0.202795765716519
WorkFlow,57,nV,0.606814846535914
WorkFlow,58,nVmax,-0.246617492733105
WorkFlow,58,nV,0.124536531537153
WorkFlow,59,nVmax,-0.178654976863253
WorkFlow,59,nV,-0.540848478727864
WorkFlow,60,nVmax,-0.251863961388366
WorkFlow,60,nV,-0.582043014984207
