Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.375861,0.111314,0.191858,0.580189,0.336619,0.185518
WorkFlow,2,nVmax,-0.268478,0.157507,0.191858,0.820958,0.673971,0.429011
WorkFlow,3,nVmax,-0.061809,0.102795,0.191858,0.535786,0.287067,0.155646
WorkFlow,4,nVmax,-0.110828,0.105514,0.191858,0.549962,0.302458,0.164810
WorkFlow,5,nVmax,0.301979,0.117332,0.191858,0.611559,0.374004,0.208801
WorkFlow,6,nVmax,-0.115698,0.087850,0.191858,0.457893,0.209666,0.110993
WorkFlow,7,nVmax,0.021793,0.101827,0.191858,0.530744,0.281689,0.152468
WorkFlow,8,nVmax,-0.064296,0.106963,0.191858,0.557514,0.310822,0.169833
WorkFlow,9,nVmax,0.122963,0.121306,0.191858,0.632270,0.399765,0.225252
WorkFlow,10,nVmax,-0.066412,0.092321,0.191858,0.481195,0.231549,0.123386
WorkFlow,11,nVmax,0.062823,0.124915,0.191858,0.651083,0.423910,0.240994
WorkFlow,12,nVmax,-0.010983,0.100116,0.191858,0.521822,0.272298,0.146946
WorkFlow,13,nVmax,-0.070802,0.102052,0.191858,0.531917,0.282935,0.153203
WorkFlow,14,nVmax,-0.181335,0.120988,0.191858,0.630613,0.397673,0.223902
WorkFlow,15,nVmax,0.101764,0.113580,0.191858,0.592003,0.350467,0.194064
WorkFlow,16,nVmax,-0.269401,0.130238,0.191858,0.678828,0.460807,0.265703
WorkFlow,17,nVmax,-0.122213,0.130393,0.191858,0.679634,0.461903,0.266449
WorkFlow,18,nVmax,0.008653,0.120580,0.191858,0.628489,0.394999,0.222182
WorkFlow,19,nVmax,0.006875,0.123864,0.191858,0.645605,0.416805,0.236328
WorkFlow,20,nVmax,0.094903,0.122030,0.191858,0.636044,0.404552,0.228347
WorkFlow,21,nVmax,0.017739,0.140578,0.191858,0.732719,0.536876,0.319468
WorkFlow,22,nVmax,0.359565,0.111651,0.191858,0.581946,0.338661,0.186772
WorkFlow,23,nVmax,-0.002255,0.111557,0.191858,0.581458,0.338093,0.186424
WorkFlow,24,nVmax,-0.470388,0.097424,0.191858,0.507795,0.257855,0.138522
WorkFlow,25,nVmax,-0.121950,0.112805,0.191858,0.587962,0.345699,0.191111
WorkFlow,26,nVmax,0.006118,0.106328,0.191858,0.554200,0.307138,0.167617
WorkFlow,27,nVmax,0.057708,0.106461,0.191858,0.554896,0.307910,0.168080
WorkFlow,28,nVmax,-0.103100,0.089463,0.191858,0.466301,0.217436,0.115374
WorkFlow,29,nVmax,-0.001939,0.103007,0.191858,0.536893,0.288254,0.156350
WorkFlow,30,nVmax,0.007951,0.109868,0.191858,0.572653,0.327932,0.180202
WorkFlow,31,nVmax,0.035356,0.117132,0.191858,0.610513,0.372727,0.207994
WorkFlow,32,nVmax,-0.258728,0.110963,0.191858,0.578359,0.334499,0.184218
WorkFlow,33,nVmax,0.198719,0.100839,0.191858,0.525592,0.276247,0.149263
WorkFlow,34,nVmax,-0.042222,0.115378,0.191858,0.601375,0.361652,0.201033
WorkFlow,35,nVmax,0.136583,0.107015,0.191858,0.557783,0.311122,0.170013
WorkFlow,36,nVmax,0.140180,0.114858,0.191858,0.598664,0.358399,0.199000
WorkFlow,37,nVmax,0.157964,0.116785,0.191858,0.608706,0.370523,0.206604
WorkFlow,38,nVmax,-0.076535,0.084479,0.191858,0.440324,0.193885,0.102161
WorkFlow,39,nVmax,0.042311,0.113993,0.191858,0.594153,0.353018,0.195648
WorkFlow,40,nVmax,-0.011230,0.104560,0.191858,0.544990,0.297014,0.161557
WorkFlow,41,nVmax,0.104355,0.117745,0.191858,0.613709,0.376639,0.210468
WorkFlow,42,nVmax,-0.110137,0.098754,0.191858,0.514724,0.264941,0.142644
WorkFlow,43,nVmax,-0.026719,0.126227,0.191858,0.657922,0.432861,0.246914
WorkFlow,44,nVmax,0.024961,0.115781,0.191858,0.603476,0.364183,0.202619
WorkFlow,45,nVmax,-0.144695,0.105164,0.191858,0.548137,0.300454,0.163611
WorkFlow,46,nVmax,0.097599,0.104723,0.191858,0.545837,0.297938,0.162108
WorkFlow,47,nVmax,0.010241,0.111481,0.191858,0.581060,0.337631,0.186139
WorkFlow,48,nVmax,-0.037088,0.127567,0.191858,0.664906,0.442100,0.253073
WorkFlow,49,nVmax,-0.012665,0.100259,0.191858,0.522569,0.273079,0.147403
WorkFlow,50,nVmax,0.000992,0.108675,0.191858,0.566437,0.320851,0.175895
WorkFlow,51,nVmax,0.133923,0.088653,0.191858,0.462075,0.213513,0.113159
WorkFlow,52,nVmax,0.247299,0.125095,0.191858,0.652018,0.425127,0.241796
WorkFlow,53,nVmax,0.060757,0.101381,0.191858,0.528420,0.279228,0.151017
WorkFlow,54,nVmax,0.114516,0.106949,0.191858,0.557440,0.310740,0.169783
WorkFlow,55,nVmax,0.101389,0.111627,0.191858,0.581821,0.338516,0.186683
WorkFlow,56,nVmax,0.100423,0.104359,0.191858,0.543941,0.295871,0.160876
WorkFlow,57,nVmax,-0.289194,0.122560,0.191858,0.638809,0.408077,0.230634
WorkFlow,58,nVmax,0.051017,0.095683,0.191858,0.498719,0.248721,0.133236
WorkFlow,59,nVmax,-0.298972,0.103855,0.191858,0.541314,0.293021,0.159179
WorkFlow,60,nVmax,-0.091062,0.105919,0.191858,0.552070,0.304782,0.166202
WorkFlow,1,nKm,0.074208,0.209550,0.444328,0.471612,0.222418,0.118194
WorkFlow,2,nKm,0.687318,0.206188,0.444328,0.464044,0.215337,0.114188
WorkFlow,3,nKm,0.005241,0.200918,0.444328,0.452185,0.204471,0.108076
WorkFlow,4,nKm,-0.316031,0.197864,0.444328,0.445310,0.198301,0.104624
WorkFlow,5,nKm,0.242658,0.205846,0.444328,0.463274,0.214623,0.113785
WorkFlow,6,nKm,-0.399954,0.196218,0.444328,0.441606,0.195015,0.102791
WorkFlow,7,nKm,-0.295622,0.199230,0.444328,0.448386,0.201050,0.106160
WorkFlow,8,nKm,-0.151466,0.203244,0.444328,0.457418,0.209232,0.110748
WorkFlow,9,nKm,0.434235,0.205345,0.444328,0.462147,0.213580,0.113197
WorkFlow,10,nKm,-0.692605,0.196017,0.444328,0.441154,0.194617,0.102568
WorkFlow,11,nKm,0.407631,0.204073,0.444328,0.459284,0.210942,0.111711
WorkFlow,12,nKm,-0.426645,0.199634,0.444328,0.449295,0.201866,0.106616
WorkFlow,13,nKm,-0.141937,0.196718,0.444328,0.442732,0.196012,0.103346
WorkFlow,14,nKm,0.745360,0.206039,0.444328,0.463709,0.215026,0.114012
